label,label_encoded
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
unknown,0
