track_id,mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,mfcc_14_mean,mfcc_14_std,mfcc_15_mean,mfcc_15_std,mfcc_16_mean,mfcc_16_std,mfcc_17_mean,mfcc_17_std,mfcc_18_mean,mfcc_18_std,mfcc_19_mean,mfcc_19_std,mfcc_delta_0_mean,mfcc_delta_0_std,mfcc_delta_1_mean,mfcc_delta_1_std,mfcc_delta_2_mean,mfcc_delta_2_std,mfcc_delta_3_mean,mfcc_delta_3_std,mfcc_delta_4_mean,mfcc_delta_4_std,mfcc_delta_5_mean,mfcc_delta_5_std,mfcc_delta_6_mean,mfcc_delta_6_std,mfcc_delta_7_mean,mfcc_delta_7_std,mfcc_delta_8_mean,mfcc_delta_8_std,mfcc_delta_9_mean,mfcc_delta_9_std,mfcc_delta_10_mean,mfcc_delta_10_std,mfcc_delta_11_mean,mfcc_delta_11_std,mfcc_delta_12_mean,mfcc_delta_12_std,mfcc_delta_13_mean,mfcc_delta_13_std,mfcc_delta_14_mean,mfcc_delta_14_std,mfcc_delta_15_mean,mfcc_delta_15_std,mfcc_delta_16_mean,mfcc_delta_16_std,mfcc_delta_17_mean,mfcc_delta_17_std,mfcc_delta_18_mean,mfcc_delta_18_std,mfcc_delta_19_mean,mfcc_delta_19_std,mfcc_delta2_0_mean,mfcc_delta2_0_std,mfcc_delta2_1_mean,mfcc_delta2_1_std,mfcc_delta2_2_mean,mfcc_delta2_2_std,mfcc_delta2_3_mean,mfcc_delta2_3_std,mfcc_delta2_4_mean,mfcc_delta2_4_std,mfcc_delta2_5_mean,mfcc_delta2_5_std,mfcc_delta2_6_mean,mfcc_delta2_6_std,mfcc_delta2_7_mean,mfcc_delta2_7_std,mfcc_delta2_8_mean,mfcc_delta2_8_std,mfcc_delta2_9_mean,mfcc_delta2_9_std,mfcc_delta2_10_mean,mfcc_delta2_10_std,mfcc_delta2_11_mean,mfcc_delta2_11_std,mfcc_delta2_12_mean,mfcc_delta2_12_std,mfcc_delta2_13_mean,mfcc_delta2_13_std,mfcc_delta2_14_mean,mfcc_delta2_14_std,mfcc_delta2_15_mean,mfcc_delta2_15_std,mfcc_delta2_16_mean,mfcc_delta2_16_std,mfcc_delta2_17_mean,mfcc_delta2_17_std,mfcc_delta2_18_mean,mfcc_delta2_18_std,mfcc_delta2_19_mean,mfcc_delta2_19_std,chroma_0_mean,chroma_0_std,chroma_1_mean,chroma_1_std,chroma_2_mean,chroma_2_std,chroma_3_mean,chroma_3_std,chroma_4_mean,chroma_4_std,chroma_5_mean,chroma_5_std,chroma_6_mean,chroma_6_std,chroma_7_mean,chroma_7_std,chroma_8_mean,chroma_8_std,chroma_9_mean,chroma_9_std,chroma_10_mean,chroma_10_std,chroma_11_mean,chroma_11_std,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_bandwidth_mean,spectral_bandwidth_std,zcr_mean,zcr_std,tempo,rms_mean,rms_std
108303,-120.74032,51.587032,112.84841,38.396656,13.706538,24.821522,28.394274,15.742969,11.629239,17.178976,-2.9843483,14.549525,-5.9806776,10.74327,7.512525,9.588917,-10.057433,11.373178,-1.9754426,8.721341,-13.960331,9.016293,-6.5398993,8.486387,-7.9577165,8.908335,-4.2982383,6.868157,-7.406321,7.228421,-8.66931,8.643897,-15.932069,8.320905,-8.163702,7.6326694,-11.390645,7.129585,-8.683935,7.213675,0.17505245,7.0326385,-0.06924071,7.0477767,0.010416582,4.3828673,0.028694738,2.7312524,-0.028946316,2.8695714,-0.019182846,2.4614675,-0.0060643153,1.8120182,0.008652282,1.6535388,0.026633844,1.8358929,0.00024759778,1.5384547,-0.021582238,1.4935416,0.0010648785,1.3488178,-0.0075940667,1.568908,-0.0016302483,1.3075652,0.0030112904,1.1651442,0.0017634886,1.5215755,-0.01574005,1.359804,0.0063406494,1.2937146,-0.019428534,1.2839354,0.004997854,1.1182891,-0.04900395,4.3365755,0.012623219,3.6301634,0.00047895726,2.1272292,-0.0038714763,1.651617,0.0023902566,1.4526937,-0.005114737,1.2464881,0.0001923543,1.0527292,0.0031215195,1.0015227,0.008285227,1.0899808,0.0041725393,0.8993743,0.005092917,0.910016,-0.0043545547,0.85995543,-0.0020660758,0.8764009,0.0055596866,0.7781359,0.0075948467,0.72624236,0.0005750224,0.8558983,0.0007005558,0.8436681,0.0034917442,0.7599686,0.00038845514,0.7764207,0.0046034493,0.66520494,0.19748676,0.22528313,0.27992278,0.31832084,0.4620322,0.27027687,0.6090071,0.3573794,0.30341688,0.22190778,0.1673217,0.23262255,0.18217015,0.26668555,0.15966722,0.22968179,0.20999786,0.32015976,0.27119482,0.27257013,0.44110245,0.34896854,0.24713702,0.23731488,1773.152219750016,1060.6781526487107,3683.837342206865,2271.5258744189764,2216.5517223323727,653.7500954801129,0.059256012175639,0.0507242452447745,172.265625,0.21809053,0.05981275
108809,-57.350372,47.993313,82.53166,30.6675,7.5026407,19.79197,34.813267,15.670162,5.954454,14.328008,18.333197,10.787864,4.095772,10.577543,8.255142,7.644158,-3.8718572,7.9909887,2.4212458,7.765783,-2.5654688,7.170868,-1.0856133,6.80705,-4.0797415,6.6887155,5.963675,5.7277756,-1.7338357,6.030649,2.713514,5.3333664,-5.1116667,5.7332554,0.91896933,5.9658575,-2.6953387,5.0600796,1.6515687,5.201501,0.18188411,10.197254,0.00012888038,6.4247084,-0.02163056,4.1295767,-0.017090207,2.8355024,-0.0125963725,2.956562,-0.02836933,2.0980184,-0.010751069,1.8158373,-0.012778512,1.4579796,-0.009432496,1.4822587,-0.016203508,1.3876878,-0.017161377,1.3705823,0.0061557665,1.17202,0.0013968715,1.2287183,-0.005560104,1.0222476,-0.003490605,1.1122721,-0.0021188208,0.9248585,-0.0023568757,1.0563184,0.007492999,1.0861348,0.006494838,0.90314,-0.016295537,1.0032929,-0.036595207,6.496275,-0.027340142,3.8188598,-0.0010915183,2.4354658,-0.004999595,1.7940143,0.002033864,1.6013871,0.0053240443,1.2645859,0.0050190394,1.1079428,0.012585154,0.93231386,0.0015003264,0.98593223,-0.00018025663,0.9391073,0.0025251121,0.87240887,0.0012840619,0.8210041,0.0068668635,0.78450084,0.0021319003,0.74308985,0.00022940389,0.7313531,-0.0026102525,0.66194993,-0.0011244204,0.6980592,-7.684552e-05,0.73231727,-0.0005377235,0.6282717,9.706183e-05,0.6722066,0.4166769,0.27701548,0.4244202,0.2867704,0.39955384,0.2735547,0.452327,0.29949003,0.44321245,0.3082985,0.44513643,0.29615876,0.4807016,0.28877786,0.5651213,0.29891682,0.61884236,0.3071772,0.4901844,0.29202086,0.45436847,0.2876887,0.45150068,0.3017297,2453.6082179198083,885.448934781628,5284.834709994195,1454.5462736041873,2574.9213957975103,363.63253977068297,0.1042491806549922,0.0726775617769972,112.34714673913044,0.19383074,0.066352375
108302,-71.786354,56.797974,81.55231,28.44739,-1.1862612,19.525427,21.175253,18.44367,13.970435,13.713841,-1.1214561,13.015238,-10.651866,10.066679,6.7953973,8.778106,-5.8614764,11.724785,3.5898333,8.74416,-13.002579,9.086248,-6.321875,8.692471,-8.990797,7.6834145,-5.8348475,7.2443004,-7.341448,7.662066,-8.132163,7.3635697,-11.924953,7.394662,-3.8151047,6.8960233,-11.088603,8.316366,-7.3164787,7.432254,-0.019435877,8.429533,0.03071013,5.041872,0.011012969,3.9345896,0.0039861845,2.7613757,-0.033750813,2.2083294,0.022777189,2.0582604,-0.0063154707,1.743277,-0.0022915003,1.5087203,-0.009972817,1.8968213,-0.0029942628,1.5832044,0.010950202,1.5380504,0.0037296165,1.4787785,0.009556552,1.3515829,-0.0041888407,1.2007222,-0.007731643,1.2896335,-0.009584385,1.1877584,0.00069177407,1.1975629,-0.0043586954,1.2581064,-0.00033153838,1.3826492,-0.0033486867,1.12594,-0.020561581,5.276245,-0.020376857,2.9864173,0.008207151,2.1661377,-0.00046050953,1.6466156,0.010995598,1.2847412,-0.002803219,1.3041352,-0.0012847739,1.0882375,0.005252323,0.9883195,-0.0037983416,1.1498348,0.0026852714,0.9368249,-0.0101298485,0.93897045,0.008119429,0.89024556,0.0076805917,0.81740934,-0.0027555923,0.72934824,0.0032763127,0.818083,0.002958082,0.7125147,0.00034781377,0.7111341,-0.0027609784,0.77190197,0.010462071,0.7766271,-0.0044014324,0.7090753,0.30635777,0.26337337,0.30300683,0.29723752,0.22316238,0.22007039,0.27786112,0.2567728,0.35043412,0.30076763,0.27378595,0.23954108,0.28209797,0.2763162,0.23961292,0.22148088,0.42690638,0.25672102,0.6364775,0.3492911,0.39926276,0.24265715,0.3920088,0.33267343,2510.831412012129,970.7027784364248,5464.200292061726,1959.659774199857,2616.138932256112,480.8994819910649,0.1109792986890479,0.0658660150108033,123.046875,0.18685022,0.066870354
108460,-50.952312,50.858936,112.21477,32.075176,0.5454555,19.657663,26.613333,13.1490555,3.372441,12.567108,6.6924257,11.590534,-2.2518582,10.464816,5.979674,9.756398,-5.4326057,9.542742,6.6506696,8.572693,-1.9792812,10.004309,2.4549024,8.847128,-4.374408,8.582335,-1.7751851,7.784006,-3.2465403,6.875348,2.7223501,7.198565,-3.9921758,7.307185,0.99177045,6.5991673,-5.493732,7.602757,-9.139898,7.1593943,0.1088839,9.042481,-0.012108771,5.665618,-0.008363689,3.814571,0.017971503,2.3485024,0.0047874157,2.1528687,0.0065236627,1.9924797,-0.0068804566,1.4301016,0.012275115,1.4737306,0.004881192,1.600476,0.014139548,1.5598937,0.002512499,1.5359174,0.00011390609,1.2566296,0.0031948462,1.2473103,0.010541227,1.2029762,0.0023792328,1.1998475,-0.0027402118,1.2812057,-0.0038008143,1.2874136,0.0028593794,1.2853175,0.0059799547,1.3451691,0.0060320967,1.2967469,-0.096955135,7.4405665,-0.006159548,3.3009515,0.01108855,2.0916207,-0.009357303,1.399735,-0.013429525,1.2289805,0.0044863787,1.1373618,0.004782641,0.9741686,0.0047405763,0.94713557,-0.0014665124,1.0022426,-0.002131392,1.0043417,0.0068405443,0.93228775,0.0038816421,0.879286,0.0018586974,0.8864634,0.0006128846,0.8179383,-0.005581861,0.85027105,-0.0026621697,0.81414354,0.0014064643,0.87531257,-0.0015313925,0.83492804,-0.0013816931,0.93584514,0.0008546974,0.80322593,0.28106132,0.27055177,0.27978554,0.21876734,0.48687556,0.33034945,0.32319435,0.23960371,0.36508614,0.3231027,0.25549847,0.215047,0.32834926,0.26493764,0.43792456,0.34664762,0.38568535,0.25918818,0.5904144,0.32541853,0.37244013,0.23876931,0.37112626,0.31738633,1867.2081274210411,716.7461627796865,3948.674057325959,1633.7889748172502,2221.07451614663,457.3859052968908,0.0750973536744771,0.0434871424652512,151.99908088235293,0.26468858,0.060952064
108962,-9.972108,27.110128,87.54911,26.88048,-7.662002,16.97599,37.786232,17.973537,17.845467,10.511678,1.9797862,7.059484,1.2675792,5.921339,10.16034,6.6223946,-0.73013455,8.062285,-3.9683902,5.674684,-9.352311,6.7951255,2.3039527,6.6998205,-1.391206,5.6281805,-0.02270078,6.4731874,-7.85844,5.983347,-1.4226213,4.855621,-11.333042,5.7515626,-4.8767734,5.6508565,-4.281592,6.2351794,-2.5274801,5.330464,0.10026489,3.6329727,0.016798351,2.5206568,-0.005961022,2.0995274,-0.011697362,1.6172799,-0.0077179186,1.1669817,-0.009053844,1.0807062,0.017347924,0.97071797,-0.0015045275,1.0867689,0.010244952,1.0533036,-0.008407363,0.9149829,0.015687646,0.972112,-7.667778e-06,1.0101495,0.0055412278,0.98525774,0.009452484,1.0330305,-0.0058255736,0.95717967,0.0051192306,0.85104865,0.0065717106,1.0020267,0.006304722,0.9538051,0.016095463,0.925966,0.0015587595,0.83105564,-0.015578543,2.2303672,-0.028061666,1.4393935,0.013198969,1.1937324,-0.009708546,0.91612387,-0.0047039543,0.69288903,0.0069077746,0.69811976,0.0011180298,0.5948117,-0.000111185545,0.6462754,0.00010734529,0.6113581,0.0006824571,0.55878294,-0.005041011,0.64548475,-0.006465996,0.64231205,0.0012328768,0.6039234,0.001230253,0.6021258,-0.0027682188,0.55252683,-0.0006794922,0.53784627,-0.0009993846,0.60947144,-0.002337176,0.5845419,0.0011136002,0.55288225,0.0021650374,0.5424701,0.41459343,0.32633898,0.37932345,0.24551773,0.39314422,0.27150235,0.43750638,0.2739154,0.50524455,0.3257254,0.33253393,0.25925562,0.24233863,0.17383139,0.3342796,0.2576952,0.52525175,0.2936768,0.59119225,0.3177093,0.337496,0.22017755,0.36852604,0.2575103,2383.484632263223,753.535279790851,5073.3193223321405,1837.0846728656636,2500.2488747315365,500.8303767108115,0.1059275529702012,0.0439380920189659,135.99917763157896,0.28920496,0.055543628
108526,-51.88458,23.9952,91.8941,10.084236,-8.607494,14.397164,33.41839,5.9231987,-23.544474,9.502173,20.839354,5.492658,-20.251215,7.283024,7.9345946,4.6334763,-9.946854,5.550026,2.8579674,4.514411,-4.41572,4.7135253,2.8803189,4.4874988,-2.1334069,5.02588,1.9881127,5.24218,-2.4500487,5.335963,1.0979546,5.405861,-1.7266139,5.1406403,1.4887962,5.69711,-1.1834732,4.9425898,1.3016216,4.47723,0.04512257,4.1099114,0.0068617295,2.0235643,0.0013464589,1.5427996,0.007504599,1.0259614,-0.0073502986,1.0575746,-0.010122978,0.99010533,-0.011372938,0.85009134,-0.005395422,0.90143293,-0.0031479823,0.869313,-0.0015057048,0.85392904,-0.002235913,0.7765052,0.0071294443,0.83155423,0.00027625886,0.96598345,0.0021645273,0.9469162,0.0013978017,0.9969786,0.007905504,0.9920992,0.0069834893,1.0234144,0.009807642,1.1299533,-0.0005240625,1.0145575,-0.012346381,0.88489825,-0.04181148,2.7862666,0.0039429925,1.3595914,0.0002777011,0.9715115,0.002811152,0.6335718,0.0064309062,0.675056,0.008031512,0.61911273,0.006758052,0.5737793,0.0060884007,0.6240619,0.008497766,0.6617121,0.010279682,0.5653602,0.004583403,0.57388365,0.0028663883,0.57707846,0.0025126191,0.638336,0.0010944208,0.6315602,0.0009893043,0.6675632,0.00026089637,0.6611184,4.210524e-06,0.6526357,-0.0063864235,0.7145224,-0.0017038884,0.6458665,0.005281371,0.61517704,0.5881945,0.3062959,0.4988727,0.20782556,0.45545062,0.33398777,0.40952468,0.30105248,0.5080611,0.256468,0.38913664,0.21949266,0.37689605,0.23259784,0.44021043,0.28780195,0.4258359,0.22217898,0.6418663,0.32447654,0.42724803,0.24663728,0.42310983,0.18830575,2433.634647648567,271.2209541623378,5503.283389064919,445.6611012622084,2443.8574157230296,174.0741278737563,0.0856128609955495,0.0359622712429236,123.046875,0.18638079,0.08983691
108841,-75.904076,53.335693,138.08475,22.651611,1.1440349,14.719302,41.847786,13.68826,11.306503,10.6691,20.382673,7.2765884,-0.69101465,7.1561227,13.22446,6.842098,-3.9921558,5.872693,12.592047,6.0925,-3.4864132,4.6749525,8.956762,4.54312,-3.8569348,4.6838374,3.2683413,4.3060184,-1.741089,4.650833,4.200883,4.328757,-2.8318133,4.4422646,0.8867787,3.8425744,-0.4823943,4.5008216,0.19963853,4.171955,0.04937847,11.403397,0.023904705,4.8105493,0.010891291,3.1739848,-0.012215316,2.899461,0.013348212,2.4402514,-0.0053146523,1.6005689,-4.169167e-05,1.3313736,0.01639589,1.4345546,-0.011021709,1.1223698,-0.016769772,1.2936085,0.00095238007,0.91586083,0.005052098,0.8620107,0.0012631745,0.8651135,0.007064289,0.75745153,0.009584414,0.8737572,-0.004037034,0.6885616,-0.010372133,0.7885878,0.0023775324,0.6403537,-0.0042409105,0.71435666,-0.0015888384,0.66590935,-0.042054083,7.2615194,-0.00958492,3.0820928,0.0032271992,1.93576,3.6662166e-06,1.6345769,0.00022309995,1.3167775,-0.0032294334,0.9426792,-0.006785563,0.78617954,-0.008696777,0.873242,0.004454248,0.63799334,-0.001457033,0.7947066,-0.0011282733,0.703375,-0.0052610496,0.64876276,0.002458371,0.5678674,-0.004336543,0.5825737,-0.002523892,0.59820753,-0.004521736,0.5101294,0.0057116575,0.5693381,-0.0010926016,0.42595375,-0.0022343367,0.47498795,0.0033976613,0.48223898,0.35777494,0.27159557,0.4628292,0.32890058,0.40740928,0.2535047,0.46173143,0.24807201,0.5551929,0.2828476,0.55976003,0.2701155,0.5688835,0.24632116,0.62915355,0.26758966,0.73213655,0.27303427,0.505812,0.25141045,0.3440025,0.23408039,0.30435497,0.2478891,1239.691603919608,469.65188732080605,2698.6641101556447,1265.3711382425338,1843.6364618939635,361.16648828565,0.0339296844742447,0.018847265307709,143.5546875,0.3395217,0.122921206
108477,-51.585545,22.887465,143.70398,11.5992365,-25.056704,7.063921,21.725615,5.294072,0.6357386,4.829964,4.6369834,4.5237355,-11.566798,4.6086373,3.322485,4.7981777,-6.080754,4.106687,0.20139438,4.370384,-6.2069592,4.205875,0.9793961,4.1206317,-6.2267613,4.6602135,0.31396466,4.615134,-5.295421,4.288006,0.27953127,4.7345605,-3.7161078,4.627721,-0.25862178,4.4053464,-5.762854,4.879239,-0.39758784,4.7011743,0.064928874,3.5983944,-0.012694432,1.7588487,-0.013402088,0.97654676,0.0033629371,0.7701818,0.0022829557,0.9209161,-0.0022734103,0.7469694,-0.011446416,0.72541374,-0.0015329049,0.78573895,-0.005747015,0.70585454,-0.007583305,0.6986584,-0.008841454,0.66099423,-0.0008835553,0.6735665,-0.010238088,0.7666546,-0.003869842,0.7514537,0.00025246033,0.6884705,-0.002243251,0.72439426,0.001307411,0.72354823,0.0001827025,0.65611434,-0.0016148203,0.70931417,-0.016163016,0.7271352,-0.0566281,1.8859054,-0.0020094386,1.069287,0.006349047,0.56901366,-0.0009344914,0.47195938,0.0011359956,0.5662378,0.0015674952,0.48888585,-0.0011841672,0.5030261,-0.005009711,0.53039587,0.000327538,0.44419515,0.0014722493,0.4639528,-0.0014488131,0.4249798,-0.0019479684,0.48853034,-0.0021658358,0.5376025,-0.0017870332,0.48505637,-0.005051559,0.4912092,-0.0022225531,0.5096216,-0.0025936088,0.52976906,-0.0012928345,0.44044515,0.001096148,0.48348358,0.00554802,0.48819,0.5688582,0.36879215,0.24705866,0.12004626,0.28492543,0.1953877,0.377303,0.29881433,0.2811602,0.18309993,0.41158578,0.34653124,0.2728743,0.14583673,0.4969038,0.32397372,0.40843943,0.2870757,0.27043188,0.15702306,0.3538536,0.3288787,0.25674185,0.10591487,1462.4880048905798,153.48756310293265,2729.53781967104,360.4457623673628,1768.2206423765958,166.51610749575798,0.0709255936531758,0.0089633704394886,99.38401442307692,0.19175242,0.029782478
108290,-33.38928,41.865265,96.0049,18.901806,-6.612074,16.990982,33.371716,11.247925,0.17578122,9.326178,8.88359,7.268824,0.69348615,7.302175,5.0533743,8.558891,4.771686,9.14068,7.276295,7.6736765,-3.4575033,7.4592514,-0.664792,8.261325,-7.4693947,7.574229,0.43587697,8.160856,-2.2833927,7.5923133,-2.6640675,7.385077,-2.289339,8.533808,0.77713215,8.540535,-4.0171328,8.629827,0.099843875,8.76405,0.090846986,5.582037,0.0034214437,2.7395155,0.026300503,2.4063957,0.00045013797,1.5669037,-0.004547789,1.532776,-0.014118786,1.2295487,-0.008575663,1.1969478,-0.007951749,1.1372433,0.0056737075,1.2261764,-0.0036116536,1.0560887,-0.011236781,0.9242653,-0.019091168,0.96566796,-0.01840062,0.94642264,-0.010211275,0.9401497,-0.0016128022,0.9843757,-0.0029605099,0.98729575,0.0014971322,0.99887204,0.0032080216,0.9880967,0.0118343225,0.9526732,-0.003661291,0.9573696,-0.060680527,3.6862662,0.014748255,1.4845986,-0.00373861,1.2891653,0.0048459214,0.8736553,0.0075870664,0.83452106,-0.0018240354,0.733544,0.005931784,0.7430089,0.0007312211,0.65857846,0.004371547,0.74191535,-0.0017285,0.68718284,0.0023012576,0.59667635,0.006424971,0.6404283,0.0105421785,0.61494005,0.005214773,0.6536395,0.0016141473,0.6458476,0.00049940735,0.6258914,0.004566111,0.6277245,3.6354217e-05,0.6374137,-0.0020732437,0.61465526,-0.0011070682,0.65361595,0.3645314,0.2855535,0.31418467,0.24682252,0.21698783,0.1849375,0.20414136,0.17934024,0.24041139,0.18260066,0.48625022,0.35098553,0.39811933,0.3120286,0.36450484,0.26285502,0.562221,0.36300492,0.40239605,0.2551416,0.44940293,0.34849066,0.28608808,0.23307317,2140.437501123063,467.9383181874455,4577.481951370062,1054.645338472037,2350.0874952399618,324.33034996101463,0.0955041815937258,0.035812770041462,129.19921875,0.2445478,0.07769107
108957,9.436434,24.255085,83.08884,13.271259,-12.483062,12.073139,34.347622,8.127209,12.733548,7.0642734,-6.9240513,8.186222,3.357885,6.50386,6.820243,5.7241387,0.45242754,6.9811435,2.7531233,6.238531,-5.8431644,5.8704476,6.7208104,7.6466618,7.2251716,6.936789,2.36224,6.5536304,-7.4107957,7.769708,3.9649189,8.6813545,-9.792344,7.1477118,-2.007708,5.6901875,-2.5852325,6.0185604,-1.5560021,8.310699,0.0667598,3.3515525,-0.02961067,2.3719687,0.01623992,1.9040271,-0.021332752,1.3664374,-0.02637471,1.1951022,0.0045904466,1.1782247,-0.021379018,1.0930461,-0.016374331,1.0628339,-0.013224693,1.1592557,-0.005084279,0.9441065,-0.0031557134,0.87041706,-0.0029140692,1.0524441,-0.012338921,1.1452285,-0.014106932,1.0037632,-0.0070466907,0.92225754,-0.010771437,0.9536442,-0.0033511142,0.83924776,-0.0033007225,0.7902455,-0.0052331947,0.8014609,0.00059229153,0.8765777,-0.05588398,2.2586703,-0.008852711,1.5472149,0.009048508,1.4152112,0.00061006035,0.8518996,0.0035566736,0.7059747,-0.0014848458,0.8133036,-0.0059642177,0.6997123,-0.002432759,0.6780406,0.0006999523,0.6713476,-0.00067594525,0.6276887,0.0023400476,0.63762957,0.0017992965,0.5939405,-0.00041815112,0.6375533,-0.001537072,0.630417,-0.0010071775,0.58935636,0.0025188439,0.58837914,0.00010667589,0.513074,-0.00032947594,0.5323025,-0.0049007847,0.5668687,-0.0013018472,0.5802428,0.3541844,0.2514089,0.22477701,0.16289546,0.3614964,0.26470745,0.35785642,0.22779061,0.6657039,0.34001327,0.36039114,0.2633264,0.20667113,0.14339931,0.2988032,0.25631678,0.32013482,0.26138696,0.32105705,0.29809752,0.23386683,0.18831901,0.43580338,0.29549706,2448.4222556258023,360.8833863379634,4866.570572513545,1047.6992358895302,2499.5122062213204,260.09726100859217,0.1214233020510835,0.0259956414560559,69.83741554054055,0.27322704,0.044245582
108502,30.657099,14.673487,61.989212,8.584384,-21.307505,10.805895,38.711647,7.0909905,-2.7179842,6.0257354,23.502064,6.2434883,16.549961,6.4715343,15.5181,6.5704317,13.376222,6.1743174,0.95844656,5.860198,-3.1397269,5.036805,8.976947,5.332405,2.638267,4.6021247,-1.6948057,5.096771,-4.088924,4.4432464,5.484939,4.0450077,-2.8839815,3.9673846,-2.293556,4.4712133,1.3233613,4.7583003,-0.109144464,4.974571,0.04016346,2.7657843,0.00707543,1.4071783,0.0025158636,1.9214869,-0.008327443,1.2055598,-0.011105808,0.85876864,0.005565607,1.1531799,-0.0005179954,1.04203,-0.0033373304,1.3077205,0.005130985,1.1687682,0.0031523737,1.0433004,0.0014550465,0.8425485,-0.0069927336,0.7754063,-0.002830757,0.70804363,0.00472388,0.69811976,-0.0010874176,0.71809953,0.00835101,0.7401725,0.0086548915,0.7148036,0.0065225232,0.8186874,0.001979009,0.86601037,0.0006494098,0.9138988,-0.059121568,1.7889345,-0.0009634993,1.0092312,-0.011213586,1.3855063,-5.2750296e-05,0.7147998,-0.0016125211,0.6069015,0.0027814764,0.7045225,0.0047107316,0.70682335,0.0054581156,0.81255037,0.0009645063,0.75264233,-0.0036292335,0.6884143,-0.003194765,0.61183476,-0.0018449911,0.57407826,-0.0016402665,0.5321499,-0.0018210777,0.5209348,-0.0050753024,0.5007622,-0.0051135365,0.53986007,-1.5267462e-05,0.5208758,0.002514765,0.5769394,0.0023511872,0.61100173,0.004959324,0.6170721,0.5789007,0.22551116,0.6476346,0.22836189,0.56016684,0.2339434,0.483483,0.20706213,0.5137624,0.24823675,0.48593754,0.21662846,0.6288335,0.27188635,0.62644255,0.24988706,0.54317087,0.23162541,0.47574538,0.19482636,0.5908804,0.2711026,0.6302969,0.24569666,2856.5173843564976,198.34182752342087,5406.367308436533,391.4839131967621,2470.183580298302,166.38784338676965,0.1544355740857198,0.0255563022518471,135.99917763157896,0.280008,0.03507134
108961,-39.044144,34.828327,97.42658,25.415497,-15.8019285,17.482773,41.21925,11.095832,18.190094,10.573963,1.4417295,8.453733,5.5612745,8.745576,9.169268,6.8942065,3.4859328,7.365572,6.1669426,6.7559466,-1.9416016,6.9271464,7.7449055,6.7488127,7.3327336,6.939172,2.1752317,7.0098944,-4.0360513,7.902249,6.370984,6.5553937,-5.6164,5.422781,0.2513413,6.3158846,-1.3457918,6.2137504,-0.8285787,5.9856105,0.09759212,6.208117,-0.05548926,4.0379863,0.03658838,3.0968978,-0.020247001,1.9232926,-0.0039588953,1.6434784,-0.0007234367,1.4314258,-0.007863484,1.5165315,-0.0017693597,1.2261875,-0.008816535,1.2044834,-0.003330888,1.1092281,0.006303188,1.052919,-0.012020469,1.0811847,-0.00042831787,1.2235515,-0.011500356,1.1736373,-0.004233844,1.1225142,-0.007080696,1.0409582,-0.0072337775,0.954723,-0.0023371866,1.0435909,0.012670654,0.99373895,0.0029318957,0.974065,-0.018892732,4.089025,-0.013587422,2.335985,0.0082345735,1.9808162,-0.0005327142,1.1709703,0.0013564476,1.0004925,0.006835502,0.98295546,-0.00848164,0.9184065,0.0020021293,0.77267635,0.003318746,0.795344,0.0021217556,0.72175586,0.0025800276,0.7513712,0.006212812,0.7417288,-0.0047219596,0.76627713,-0.0072210394,0.7297142,-0.004590368,0.7357758,-0.0062259994,0.7260682,0.001856936,0.65634024,0.0060416562,0.702606,0.0019456523,0.6658737,0.0012669512,0.66775,0.3559635,0.2768869,0.28571394,0.2085344,0.41812265,0.313928,0.385367,0.25584194,0.49503684,0.34751675,0.27575108,0.21638446,0.25144178,0.19560592,0.4700701,0.3569121,0.4381259,0.2555505,0.42409626,0.2997672,0.29798317,0.21295692,0.33945653,0.24237657,2119.083615418856,681.110675888623,4346.782048936968,1473.3893828067055,2295.7674038067407,437.41362534775993,0.0993973581414473,0.0449700459297233,86.1328125,0.22738098,0.0407932
