Feature,Mean,Std,Min,Max,Q1,Median,Q3
chroma7_mean,-2.927830910242937e-16,1.0000294338400924,-2.8097697929766414,4.438548160277246,-0.6679531555397403,-0.013766821904133576,0.6470286573857547
chroma7_std,-2.0076554813094426e-16,1.0000294338400924,-4.434943123128635,3.402084001110523,-0.5779253361155297,0.04734167836686888,0.6587319335389795
chroma8_mean,-3.1787878454066175e-16,1.0000294338400924,-2.8458581861251933,4.065383113213353,-0.6783891215607913,-0.013671667023466776,0.6505498001028793
chroma8_std,-2.2586124164731227e-16,1.0000294338400924,-4.656915254310047,3.2426709087467285,-0.5855975283844669,0.06537423741725587,0.6706676395763764
chroma9_mean,-2.1080382553749146e-16,1.0000294338400924,-2.8407908731751568,3.9875426272471692,-0.6850913311112531,-0.024215384200737197,0.6309598752267364
chroma9_std,-5.922583669862856e-16,1.0000294338400924,-4.553967531721997,3.6085424293593205,-0.5814210133521016,0.053009681603025396,0.6600335944062823
chroma10_mean,-3.1453269207181267e-16,1.0000294338400924,-2.8638379602362045,3.8300641132916455,-0.6889771327506883,-0.03016537339836537,0.6492326202437201
chroma10_std,-6.759106787075123e-16,1.0000294338400924,-4.832670447652328,3.233921520309295,-0.5707200067713443,0.07422062024765536,0.6656506527634125
chroma11_mean,4.684529456388699e-17,1.0000294338400924,-2.868158936208518,4.384968943247177,-0.6782510732872032,-0.025475433330987677,0.6463542680996941
chroma11_std,-9.067910590580982e-16,1.0000294338400924,-4.351594182841207,3.753620432398134,-0.5962440027642961,0.030133794344462048,0.6530414805769734
chroma12_mean,-1.8403508578669889e-16,1.0000294338400924,-2.889573638741728,4.136200083294046,-0.6975523019434103,-0.016416247438229253,0.6636905164315134
chroma12_std,-8.699840419007584e-17,1.0000294338400924,-4.637945415383065,3.5095033498552852,-0.5945943989204863,0.06453111893780233,0.676518323250241
track_id,1.6061243850475539e-16,1.0000294338400924,-1.662881305060011,1.8118916105779275,-0.8797815787485512,-0.08660281619049669,0.9141134823996897
