Feature,Mean,Std,Min,Max,Q1,Median,Q3
mfcc9_mean,0.0,1.0005008765653411,-2.975188806378208,3.15512203354006,-0.7562155198372073,-0.07071404749546813,0.7996203406318025
mfcc9_std,4.2675239384991e-17,1.0005008765653414,-2.0671328514768903,4.354952672536336,-0.7335692172611008,-0.13598949136778046,0.6211729321973581
mfcc10_mean,2.8450159589994e-17,1.0005008765653411,-2.492557817212136,2.4554462836648963,-0.7711182111722774,-0.07667322193122303,0.8384516545899736
mfcc10_std,-5.6900319179988e-17,1.0005008765653411,-2.352091406472509,5.258691244829904,-0.7269081890647943,-0.11675822606113997,0.584579469914144
mfcc11_mean,-7.1125398974985e-18,1.0005008765653411,-3.231249954635107,3.439248707181717,-0.7255506917196987,0.013542144177796877,0.7333825017944522
mfcc11_std,3.2717683528493104e-16,1.0005008765653411,-2.0467419010100536,8.383858930230842,-0.7061282281960732,-0.10499658291977433,0.5632141696868651
mfcc12_mean,3.55626994874925e-17,1.0005008765653414,-3.01992241800909,2.762101173424096,-0.7487039894859806,-0.08942217641288473,0.7790164359610134
mfcc12_std,-1.99151117129958e-16,1.0005008765653411,-2.138067486119139,5.144192362294043,-0.7093387814655221,-0.12491324309393348,0.550738562268269
mfcc13_mean,-3.55626994874925e-17,1.0005008765653411,-3.685006933075956,2.8943829140768167,-0.7395262877187854,0.09514587873058439,0.752647694448574
mfcc13_std,-2.27601276719952e-16,1.0005008765653411,-2.1622723286961927,4.992393708937766,-0.689883989485591,-0.12574326620839887,0.4968668482233569
mfcc14_mean,4.2675239384991e-17,1.0005008765653411,-2.873018868391135,3.272159820280801,-0.6849995176837653,0.019801914959086824,0.6763112026675061
mfcc14_std,1.13800638359976e-16,1.0005008765653411,-2.2782529754832406,8.038032631379165,-0.7014722419076806,-0.12308197578916943,0.4846383899213662
mfcc15_mean,1.4225079794997e-17,1.0005008765653411,-2.8045634287229553,3.3303556799880725,-0.6760450978471483,0.052187054602551144,0.7277601844677588
mfcc15_std,2.489388964124475e-16,1.0005008765653411,-2.557474858024027,7.182158379796709,-0.6798245053798393,-0.1600299561572389,0.49109084283979104
mfcc16_mean,2.13376196924955e-17,1.0005008765653411,-3.6787899858434603,2.689549243257289,-0.6582528129094503,0.01481636433206141,0.7031879090668165
mfcc16_std,-1.3158198810372225e-16,1.0005008765653411,-2.5248916296355515,6.794978596270667,-0.6838434669180646,-0.19016022085839834,0.48467771026783657
mfcc17_mean,-1.778134974374625e-17,1.0005008765653411,-2.9169886755103422,3.3929793159818056,-0.7124737325731412,-0.021806447690342356,0.6861476749694935
mfcc17_std,1.7425722748871325e-16,1.0005008765653411,-2.14513570647592,6.729166499140895,-0.7058043347064158,-0.1599263361269994,0.5234559139840167
mfcc18_mean,7.1125398974985e-18,1.0005008765653411,-3.2282907073013205,3.8471340873815514,-0.6514832118986509,0.04207149454034492,0.6747263959221268
mfcc18_std,1.3158198810372225e-16,1.0005008765653411,-2.005796647374189,5.500897612184326,-0.671347296152335,-0.18511328712062294,0.49049756754360085
mfcc19_mean,-3.911896943624175e-17,1.0005008765653411,-4.306909893662478,4.5343064017841455,-0.6238228336430282,-0.016894298286751545,0.6613587354565247
mfcc19_std,-4.2675239384991e-17,1.0005008765653411,-2.107848600183787,5.9604235052989525,-0.7133495945464146,-0.15289692742387478,0.48736835216569985
mfcc20_mean,4.2675239384991e-17,1.0005008765653411,-4.90771645561776,4.288637961420661,-0.5934644132632468,-0.017775497725850204,0.6262777476798709
mfcc20_std,1.066880984624775e-16,1.0005008765653411,-2.3174343991222957,6.370973516273066,-0.6861300216880231,-0.163444427771978,0.5160431632196243
chroma1_mean,-2.13376196924955e-16,1.0005008765653414,-2.995040885533324,3.5841904096977095,-0.6705693204213519,-0.04357928396452628,0.6333549996749835
chroma1_std,-1.015315070367911e-15,1.0005008765653411,-4.254198372049922,2.8988413704023124,-0.6326214814504336,0.03342097772641716,0.6985521705190458
chroma2_mean,-3.41401915079928e-16,1.0005008765653411,-2.569782374388081,3.8426958330459158,-0.7008784294818269,0.007946297571662393,0.6331822228944902
chroma2_std,-7.96604468519832e-16,1.0005008765653411,-3.6648643256630535,3.305130645404235,-0.5840817326895065,0.03016088420237426,0.6779001546508102
chroma3_mean,2.8450159589994e-17,1.0005008765653411,-2.906795078124683,3.223611619825824,-0.6137228662153784,0.01883306958145228,0.6688467808706818
chroma3_std,4.2675239384991e-17,1.000500876565341,-4.089262521034776,2.738556636836193,-0.6074803836699418,0.027392155297122307,0.6846835408261112
chroma4_mean,-1.70700957539964e-16,1.0005008765653411,-2.5517664160388653,3.7545519880179143,-0.7052247781619184,0.0022993655004418254,0.6412536381813894
chroma4_std,-4.1252731405491304e-16,1.0005008765653411,-3.534010313564801,2.708968394182877,-0.6291792663018712,-0.007083947105203613,0.6819208623533876
chroma5_mean,-3.12951755489934e-16,1.0005008765653411,-2.6359711533549177,3.497497638604552,-0.7075087560224228,-0.03156485383112773,0.6887279003635909
chroma5_std,-9.886430457522916e-16,1.0005008765653411,-3.7408047921884733,2.9449925226509617,-0.5728812651624664,0.013096451862477987,0.7335176635566368
chroma6_mean,-1.70700957539964e-16,1.0005008765653411,-2.926920661588241,2.9320165691030384,-0.7215039256609781,0.0033127120227944406,0.6766168063499989
chroma6_std,-7.823793887248351e-16,1.0005008765653411,-3.7481377441404216,2.542917069738188,-0.6293891928083971,0.017427679324203495,0.6633215434487959
chroma7_mean,-3.12951755489934e-16,1.0005008765653411,-2.422980289557724,3.8781136144677264,-0.6632942492448439,-0.02780476319780263,0.6255617459532128
chroma7_std,-2.916141357974385e-16,1.0005008765653414,-3.391517104043296,2.9343689306016922,-0.5852278672918605,0.04976653094562925,0.6784731764582175
chroma8_mean,-2.8450159589994e-16,1.0005008765653411,-2.823356400636031,3.1190352940878037,-0.6857651939902223,0.03936421713165268,0.6653593224641576
chroma8_std,-1.7247909251433864e-16,1.0005008765653414,-4.024809762416614,2.388382889865823,-0.6779410412231006,0.04793579370759805,0.718959704633749
chroma9_mean,0.0,1.0005008765653411,-2.692791396901325,3.391135980997241,-0.6909492579349983,-0.014426460169810461,0.6624529074764846
chroma9_std,-9.53080346264799e-16,1.0005008765653414,-3.8651130129769213,3.1517350582940216,-0.5902760789138451,0.0240428719676618,0.6732446209337064
chroma10_mean,-4.97877792824895e-17,1.0005008765653411,-2.427679390425916,3.169951262490928,-0.7204490932664103,-0.07061222587912201,0.7019596497382864
chroma10_std,2.13376196924955e-17,1.0005008765653411,-3.489072846333551,3.370906831230981,-0.6760178103249501,0.059737570545510266,0.6993314808123337
chroma11_mean,-2.8450159589994e-16,1.0005008765653411,-2.7313457265414094,3.712587542507103,-0.6953940764771425,-0.022888667410909593,0.6279576777579831
chroma11_std,-8.641735975460678e-16,1.0005008765653411,-3.5508491139441185,2.8627305665280214,-0.6003345455951441,0.011290569122331999,0.5852729912828105
chroma12_mean,-7.1125398974985e-18,1.0005008765653411,-2.4391323670626663,3.660864646386379,-0.7031922114518482,0.00010596170718842032,0.6119966457986623
chroma12_std,-1.0170932053422855e-15,1.0005008765653411,-3.436855826700554,3.232410673217488,-0.651387461240377,0.037498612610213665,0.6413979803407244
