Feature,Mean,Median,Std,Variance,Min,Max,Q1 (25%),Q2 (50%),Q3 (75%),IQR,Skewness,Kurtosis,CV (%)
chroma6_std,0.25882716747262263,0.2643046081066131,0.06698110492905042,0.004486468417516462,0.0,0.4699234962463379,0.2187902480363845,0.2643046081066131,0.3036811053752899,0.08489085733890542,-0.3945925058500114,0.27771217396402115,25.87869951330952
chroma7_mean,0.3633741699947573,0.3564696013927459,0.14220086585587058,0.020221086250159295,0.0,0.9745326042175292,0.2634148895740509,0.3564696013927459,0.4536230266094208,0.19020813703536987,0.3992376446340479,0.19490611019260218,39.133454603535036
chroma7_std,0.2518162892589724,0.2561893165111542,0.06375181825663136,0.0040642943310265555,0.0,0.4528643786907196,0.213453397154808,0.2561893165111542,0.2942691445350647,0.08081574738025671,-0.3312016521167903,0.1634681289784896,25.316796798267422
chroma8_mean,0.3940103809136468,0.3902007043361664,0.1493496848512459,0.022305328365166466,0.0,1.0,0.2894509136676788,0.3902007043361664,0.4903421103954315,0.20089119672775274,0.24610696666237805,0.041096522632651844,37.905012681373506
chroma8_std,0.2752737864591433,0.2815167903900146,0.06552622912925975,0.004293686703900249,0.0,0.4609036743640899,0.2373445481061935,0.2815167903900146,0.3196461498737335,0.08230160176754003,-0.5811517349122653,0.6444547765053024,23.804020706848263
chroma9_mean,0.3731080708221318,0.3645810782909393,0.14609700822233124,0.021344335811515923,0.0,0.9974434971809388,0.2680559754371643,0.3645810782909393,0.466414213180542,0.19835823774337769,0.40532124188410645,0.0996585478674259,39.156753672042285
chroma9_std,0.24983004851685295,0.2537899613380432,0.06278939692031342,0.003942508365616664,0.0,0.4593597054481506,0.2125837355852127,0.2537899613380432,0.293214738368988,0.08063100278377527,-0.3789678292349474,0.25426166526254024,25.132844224732153
chroma10_mean,0.4024010918304225,0.3969749212265014,0.15534311006255294,0.02413148184390644,0.0,0.9542195796966552,0.29217728972435,0.3969749212265014,0.5039264559745789,0.21174916625022888,0.2601633026161839,-0.04464182610457934,38.60404785581862
chroma10_std,0.2794416873050313,0.286865770816803,0.0650053911614559,0.004225700880053888,0.0,0.4730294942855835,0.2428910881280899,0.286865770816803,0.3246521949768066,0.08176110684871668,-0.6812592330235892,0.7671064020754903,23.26259613888521
chroma11_mean,0.36390456951959216,0.355150818824768,0.1448657125931732,0.02098607468512786,0.0,0.9408616423606871,0.259089320898056,0.355150818824768,0.458862155675888,0.19977283477783203,0.35584421114002696,-0.001850098818223067,39.80870940544038
chroma11_std,0.2479048030889059,0.2516055703163147,0.06432197312388745,0.004137316226550098,0.0,0.4559711217880249,0.2075061649084091,0.2516055703163147,0.292434424161911,0.08492825925350192,-0.2861545091143635,0.15411333577087216,25.946239170210717
chroma12_mean,0.3818982373874151,0.3782680332660675,0.14631973843561677,0.02140946585586731,0.0,0.9537240862846376,0.2775874137878418,0.3782680332660675,0.4777932167053222,0.2002058029174804,0.26267835648004184,-0.020834349947904673,38.31380302684752
chroma12_std,0.2628625288047677,0.2679712474346161,0.06413406021746948,0.004113177679978001,0.0,0.471990168094635,0.2238966673612594,0.2679712474346161,0.3073009252548218,0.08340425789356237,-0.47178315239542723,0.35321808271726374,24.39832733447638
