,duration,sr,spec_centroid_mean,spec_rolloff_mean,zcr_mean,rms_mean,tempo,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,mfcc14_mean,mfcc14_std,mfcc15_mean,mfcc15_std,mfcc16_mean,mfcc16_std,mfcc17_mean,mfcc17_std,mfcc18_mean,mfcc18_std,mfcc19_mean,mfcc19_std,mfcc20_mean,mfcc20_std,chroma1_mean,chroma1_std,chroma2_mean,chroma2_std,chroma3_mean,chroma3_std,chroma4_mean,chroma4_std,chroma5_mean,chroma5_std,chroma6_mean,chroma6_std,chroma7_mean,chroma7_std,chroma8_mean,chroma8_std,chroma9_mean,chroma9_std,chroma10_mean,chroma10_std,chroma11_mean,chroma11_std,chroma12_mean,chroma12_std
mfcc2_std,0.05701691269591682,,-0.011916700484943952,0.01950159258172246,-0.1095647330851983,0.10968141873409441,-0.04476481432351902,-0.10234514048299495,0.516438950067853,-0.08417683197071049,1.0,0.3431086391704185,0.5385990968576566,0.09341500740502875,0.5107184427604422,0.16604535941861806,0.40161257063278033,0.24485120492271029,0.4092657829671553,0.21415785943659582,0.3269418041640412,0.16857722922083593,0.3519082925031618,0.1149263665331657,0.27878517402999825,0.15581947606135868,0.26465092336346335,0.15689583695752427,0.1943711271700088,0.09027188802288201,0.22451308958322422,0.18997028920980197,0.17367216253145487,0.13438803169562702,0.17963108070637568,0.11802091508622944,0.18739425156932535,0.026436140384553816,0.2039044124843329,0.0387550783993522,0.16573881133127186,0.0051314589147374145,0.13844379444669305,0.012746107340200263,0.09128604943132602,-0.032368293327234364,0.12111207773190759,0.13113461444978544,0.09702821353110148,0.04091489619371052,-0.00765551843506363,0.0897878282116042,0.09096381586683822,0.08085545483619412,0.07662356948804941,0.04630772997855554,0.07926999324765258,0.03772121853508355,0.07012865001627237,0.06945632722190406,-0.008457032705234057,0.12777494520989463,0.11381175949251182,0.07874627396486328,0.03874470029594882,0.1095187787774888,0.12627106256136902,0.15112832329688008,0.08757739962396557,0.18716001997264586,0.14146006552988571
mfcc3_mean,-0.0254804015315485,,-0.09805674105193826,0.029219128707080537,-0.3776502101342678,0.17329193575421567,-0.08311805648399093,-0.05304671413091604,0.23406304753375226,-0.06192645541929077,0.3431086391704185,1.0,0.14875041167615477,0.31440686888720043,0.1626263499449155,0.4379948155834739,0.007045631600364822,0.6062689294503031,0.01762603213708419,0.3880281474751715,0.010827277193556669,0.3403753305903766,0.06161744490258901,0.19965130831678884,0.00866539336317678,0.3554218948553938,-0.020038722852896016,0.2897314289793442,-0.05346958741001433,0.19358026190208613,-0.04127833001024635,0.224907358771251,-0.08236630896966264,0.15839437935173495,-0.04705440339455729,0.11313838152130899,-0.035764954527059065,0.11500565318468524,-0.06775167959548332,-0.12518004641331482,-0.08864439136133156,0.042558429093424485,-0.08951900020855245,-0.07107837385318241,-0.12856451796143897,-0.07987312539608496,-0.14531128269308385,0.1336345255889631,0.02035689114429917,0.08829303907974155,-0.06027221212818235,0.11165264912938998,-0.0017119770674811372,0.1442113450623865,-0.002616779515656547,0.18664160181581493,0.11035906890886071,0.13027528561877452,-0.023376488271925778,0.17571368090524414,-0.03306642505701432,0.2126922728748694,0.07288000205248966,0.17870277675529986,0.01989102091762471,0.1765706414263161,0.04377725608573817,0.19961472016763335,-0.03901830085169252,0.19808400371480578,0.04049649394007486
mfcc3_std,0.1304776824288369,,-0.07757297498359045,-0.07008929622135635,-0.09370893849317083,0.009235305047913598,-0.02307885350380961,-0.18076223171516564,0.42730508959490604,0.010733640725964584,0.5385990968576566,0.14875041167615477,1.0,-0.045413173458953696,0.5955228086372094,0.1213335930561658,0.5518631072068959,0.01788047781931669,0.5095519851259059,0.0363878177480468,0.4406826018882956,0.037280570508223476,0.42040823949616263,0.036381384654702836,0.3374590738490484,-0.0013551409101641215,0.2928209041238442,0.02693776351699781,0.25858902742653916,-0.04198733060354715,0.2827404523830927,0.10398090853837283,0.23476623505925345,0.01325438405967929,0.23705717489825945,0.053483861998648866,0.23262634100424145,-0.06539549427030546,0.25832950133652055,0.02876132216870251,0.23744414117658494,-0.023613489773598194,0.20973169781350307,0.08000305746487235,0.15888744018449302,-0.00033554446839981986,0.16871143519654094,0.06342989936643995,0.11311614708219564,-0.011496304375000061,0.02950078569676943,0.005582426133500309,0.09933636902043488,-0.010558015560700686,0.09439255758542103,-0.039953004718850355,0.0638692651665871,0.0019775809297688423,0.10985064459624753,-0.0046376713199373755,0.01700294496799892,0.039225898021824364,0.09357865301039392,0.013547717720460112,0.10626789477392598,0.00753233431861207,0.09286114743611755,0.0730375387589258,0.134949881779389,0.06116807644577288,0.0930905862511229
mfcc4_mean,-0.025114351903835444,,0.14621703557693488,0.21202422483311306,-0.06692752061978044,0.2809468315008701,-0.02525070323015175,0.25416068879389264,0.2205584530699704,-0.26421378552515734,0.09341500740502875,0.31440686888720043,-0.045413173458953696,1.0,0.02853335718732628,0.41441056258867365,-0.004250338678832818,0.581869114913461,-0.10533367843260175,0.5176647627497261,-0.11486632430862283,0.44011562009526634,-0.12307614315111409,0.33533108492181396,-0.18988961250446262,0.4205044363903594,-0.23441531377430172,0.3299022006191506,-0.2467463308492511,0.29520323705130425,-0.24001072045615174,0.2231928433371647,-0.25505271338647045,0.22094514378899768,-0.25662450129018716,0.08103378211379174,-0.21685858855061158,0.16569227444796886,-0.23968549661915098,-0.10916776428748232,-0.25070535524554943,0.03732126880699035,-0.27682480118522074,-0.09822965066168819,-0.28467735644899717,-0.07142820087798539,-0.28467080495562047,0.24138262463120258,0.06076055586212416,0.21666476626190637,-0.03547083490689536,0.2159024350052181,-0.02854561080151825,0.22600824260330088,0.007897003918427292,0.25489778897632276,-0.016912455217287452,0.2832488081345711,0.07623987610173823,0.25008582963405923,-0.05908574993386843,0.2678064563252381,0.027316263873739127,0.27719969679483303,0.005040054039916193,0.31222984215136207,0.06634522216205899,0.28184345319576154,0.019382815902883092,0.23805914890194357,-0.052030777385833234
mfcc4_std,0.019183258290276645,,0.02557182811115101,0.003572871032971843,0.002724054487615638,0.06201189173110116,-0.0688975823517867,-0.1430870659731946,0.3396422268491176,-0.13021359384446946,0.5107184427604422,0.1626263499449155,0.5955228086372094,0.02853335718732628,1.0,-0.01014349144896796,0.6913460667995048,0.07610896393513081,0.6281736231036822,0.09861079507667467,0.5722674493431449,0.07828113080419462,0.5556210141371541,0.05611174779007799,0.47454909005898993,0.09493246252985964,0.39519620573421105,0.0981115033317957,0.3316961403569002,0.022545170105592652,0.3440662351108657,0.16664544124903236,0.293733469374401,0.11975470024498468,0.26661307892442365,0.057217411330783195,0.25366841807038715,-0.022595115463822892,0.2657586326739365,0.04813917871422422,0.20503415019247126,0.020689457205979284,0.23992213366504672,0.01675329991701921,0.17521007776202444,-0.027255453124400583,0.16367115170440366,0.05712553660273253,0.0954613120405397,-0.002362971347248008,0.0045661225766955756,0.048074917771021256,0.12731752574360738,0.001577947944117976,0.0283919111693061,0.018924654771695536,0.09496018229858601,0.023002232647779057,0.07576620897013356,0.03579683007669667,0.01580379755383411,0.04918464105756138,0.09582302541060633,0.01708407597993354,0.03587825723316557,0.03019923120342284,0.0757447473643554,0.04770102923651724,0.040592576290802124,0.061253494068720625,0.069862879592304
mfcc5_mean,-0.08811958496142974,,-0.22061965817173454,-0.10193086840709577,-0.4220769595417458,0.11002178975102968,0.013344961003803038,-0.0432430830599165,0.18547524288115547,0.13628582648305493,0.16604535941861806,0.4379948155834739,0.1213335930561658,0.41441056258867365,-0.01014349144896796,1.0,-0.10913583834736378,0.4931051672864872,-0.11409302122268371,0.5380063149052128,-0.18673627898790746,0.4384035370355575,-0.16838460534324645,0.3864370990519912,-0.1874513163509233,0.3178858347403888,-0.2323742638192206,0.3206896269106309,-0.193007710105159,0.20120531431165534,-0.2000504870028603,0.28378024335818147,-0.2089807474920254,0.1595864535907433,-0.2063466617341985,0.18563763240931735,-0.18009927699414174,0.052438042453493316,-0.19657735269518087,0.04826999642433528,-0.1752582822057367,0.039754182505305845,-0.20494291871171197,4.9023240966268045e-05,-0.17764520541383136,-0.06530319553332647,-0.18456763857497835,0.16379500783443784,0.021791513219470326,0.13672088472459618,-0.08708400621616233,0.18497727063505065,0.002595210375838457,0.20558350234331751,0.010027710180572665,0.20151485718704742,-0.012501857257977905,0.24368738921651478,0.01683916643482492,0.29088148427050303,0.020574295327015782,0.32190585116386333,0.07195911286870721,0.25503161113658435,0.04271275268767833,0.26023636505000336,0.07287176830019183,0.2688318002175388,0.01927911034098032,0.17233604110415135,0.006541446740786463
mfcc5_std,-0.0590551641198096,,0.07599944329723486,0.02813002789219029,0.11197415558301864,0.02901660903729803,-0.03602454965087726,-0.14284831493739467,0.2943217144429639,-0.17280757243513986,0.40161257063278033,0.007045631600364822,0.5518631072068959,-0.004250338678832818,0.6913460667995048,-0.10913583834736378,1.0,0.004413676871901255,0.7215832934039801,0.049123003162426286,0.7150384486209509,0.0834026205857532,0.6544317666055843,0.06003488040813943,0.5999876870893178,0.06520302693042483,0.5347249884398003,-0.007077655334654768,0.5120626537418747,-0.04052399691180187,0.500810538541571,0.18315550891155316,0.46295054375059463,0.15590451727858085,0.45417123183174124,0.07472960850196876,0.4581311026599154,0.00935395657295405,0.4184979652772053,0.036652620526875394,0.39497058660359025,0.026368544247039584,0.38252338280265413,0.044325889236293325,0.32085290223868107,-0.04010408369601593,0.3134180785101538,0.03789414585386002,0.16689813269124498,-0.050957595790294664,-0.007594459933535047,0.016898485930138218,0.16652901605983508,-0.06511152563654077,0.0372383484833695,-0.06981225760930673,0.052605273795669705,-0.03840023977990754,0.09910322119334249,-0.05770599563810716,-0.012838709894761439,0.004172787193984505,0.14103973351648302,-0.03326274329970933,0.01840092159370295,-0.004863525269403768,0.09438898437030796,-0.007658591928090069,0.07400637190800793,0.03027960736731819,0.10162929948681716
mfcc6_mean,-0.07181415433977753,,0.2512447591665577,0.34544572932265855,-0.05509749634796961,0.2903315627941209,-0.013592066550843027,0.242100201449115,0.30704659471653145,-0.3897602302085069,0.24485120492271029,0.6062689294503031,0.01788047781931669,0.581869114913461,0.07610896393513081,0.4931051672864872,0.004413676871901255,1.0,-0.06848487492616825,0.646361267918349,-0.08145568265218751,0.6689572137227533,-0.08296525030886007,0.5433119215227393,-0.11930092077364492,0.7088502123910105,-0.16139062322366646,0.5304211661720304,-0.15927677188391753,0.4862983972341256,-0.17412431758378738,0.461318172434326,-0.20650912417471878,0.4546588392628641,-0.21267686841215605,0.30083346145077516,-0.20632464560349162,0.37819296506871314,-0.2603377274914806,0.0028394234350884438,-0.2923910954531853,0.21000362927404428,-0.2918972333139602,-0.014518934412198446,-0.2570831136171599,0.010890847688592787,-0.2697945860911329,0.244932202293938,-0.029746771450908708,0.27016610976434174,-0.048388970285931185,0.29302644566146757,-0.03747797269336073,0.35543047597082783,0.08979285536462481,0.3256418570437296,-0.015329353898131972,0.32863026754661495,0.01793290940426512,0.35408207389851054,-0.034142483714364145,0.34466240118912866,0.028035139517333305,0.3987331594952846,0.0972533382425219,0.41729806123567825,0.05699123405390936,0.4115703344145971,0.05673119413091257,0.3326049597196478,-0.0052980332790854645
mfcc6_std,0.020002050262412776,,0.05339694561170361,0.0037195167512799805,0.09259249326084981,0.01948767253499009,-0.06871586117727856,-0.18244737573724687,0.22509778277419293,-0.1598213005247555,0.4092657829671553,0.01762603213708419,0.5095519851259059,-0.10533367843260175,0.6281736231036822,-0.11409302122268371,0.7215832934039801,-0.06848487492616825,1.0,-0.05259999840983382,0.7843246682462311,0.037245779122483856,0.7650943503633004,0.0012144727746648493,0.6622897353104675,-0.02588091492328025,0.6484257592023562,-0.034720159898457795,0.5468068303696622,-0.03183023990140582,0.5588563799036741,0.12057328914591753,0.5064928772113476,0.0944741666514273,0.5074341991731925,0.08986450121423588,0.5161478880053069,0.05508949741094536,0.5014014188379228,0.08192790383942467,0.43807528984162863,0.07933444466231097,0.42860015669057433,0.10997481106133276,0.37884640583367024,0.017855465162549152,0.36462365320716145,-0.013530971984518716,0.13441108489447898,-0.0906164749707351,0.0373786045116089,-0.06637430768397948,0.14770062716897284,-0.11509425827433556,0.07831596346897586,-0.11735816401438569,0.089111723055793,-0.09220357038792681,0.11248559611284852,-0.10391036953970893,0.04645942859136965,-0.06769895716594573,0.0954594870527292,-0.06360902578950463,0.07855454989049822,-0.044253840082256475,0.10524840821162929,-0.056408536567916105,0.08327427147738858,-0.043073189643192816,0.10480592463204076
mfcc7_mean,-0.1395494067878873,,0.057107371548242906,0.10440193321738399,-0.11460704540595204,0.12294867464693242,-0.05857305748986953,-0.0017700935899470068,0.2064181674968627,-0.192176239404683,0.21415785943659582,0.3880281474751715,0.0363878177480468,0.5176647627497261,0.09861079507667467,0.5380063149052128,0.049123003162426286,0.646361267918349,-0.05259999840983382,1.0,-0.10863371007753453,0.641055481631086,-0.09313338485696587,0.6191921343403302,-0.13068578010772702,0.6251055265209823,-0.1927643446361138,0.5102497470716925,-0.19161652082461783,0.3759586873920268,-0.19595150632064962,0.4326577242813821,-0.2247451701371232,0.38579717238068356,-0.24055493700501693,0.3062146014820728,-0.21039605792615337,0.24407608323703356,-0.26788847140682026,0.15642748159561803,-0.2760682157088602,0.16753132978453522,-0.261172794332991,0.05972989863545703,-0.24295418068719238,0.020064376138704102,-0.2719037515970349,0.2272651327806262,0.012616539295282647,0.2014858783178571,-0.10261900315142305,0.2508972343417145,-0.026757572519599357,0.2588576652524334,0.01913988482428309,0.23510405035546575,-0.07393946150043088,0.28752560711112995,0.02796153294192893,0.3489498735261884,-0.0024025668915073676,0.35495957279500034,0.07390287234084579,0.3436261532342628,0.046760961212654155,0.3843479644662701,0.07281844344060448,0.3855179678201209,0.08434431802195307,0.27569423996689624,-0.044433674741222326
