,duration,sr,spec_centroid_mean,spec_rolloff_mean,zcr_mean,rms_mean,tempo,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,mfcc14_mean,mfcc14_std,mfcc15_mean,mfcc15_std,mfcc16_mean,mfcc16_std,mfcc17_mean,mfcc17_std,mfcc18_mean,mfcc18_std,mfcc19_mean,mfcc19_std,mfcc20_mean,mfcc20_std,chroma1_mean,chroma1_std,chroma2_mean,chroma2_std,chroma3_mean,chroma3_std,chroma4_mean,chroma4_std,chroma5_mean,chroma5_std,chroma6_mean,chroma6_std,chroma7_mean,chroma7_std,chroma8_mean,chroma8_std,chroma9_mean,chroma9_std,chroma10_mean,chroma10_std,chroma11_mean,chroma11_std,chroma12_mean,chroma12_std
mfcc2_std,0.08809367479140606,,-0.04535811611303319,-0.04848612041915117,-0.16887965051282403,-0.025558666617574083,-0.06162909996449529,-0.23466652454537126,0.6663937610831018,-0.007380758465560163,1.0,0.34135314778086934,0.5734537927401804,-0.3203340842161766,0.5937588244648419,0.37533138207465755,0.5724567097320006,-0.30764509672245316,0.5448545733276823,0.3206118094204104,0.4856153559818438,-0.33293260513761963,0.5054143920173695,0.3068373795208143,0.5149366692452796,-0.3287364159716032,0.47580899327388837,0.30852940201216783,0.42509294508157247,-0.3214933563069872,0.37754901297328314,0.3643265686197452,0.3763709208852812,-0.2641042798798695,0.3246950234335387,0.3354902217630885,0.31277704874865714,-0.28554977914227403,0.277011526842317,0.18628676813638376,0.2793267526779216,-0.17677825627271437,0.23245253772732496,0.17808670672666466,0.21846867131354178,-0.17452167763165174,0.22677227861666086,-0.029658120531374964,0.13707043461652252,-0.03148263887107101,0.14671786814326387,0.0003328538525719114,0.1853615909055683,-0.04059625469237049,0.1479394379675919,-0.10920574488999706,0.0910092039240784,-0.10578063889079335,0.11441016570358897,-0.09558706760997614,0.07543633558172236,-0.10107387590650602,0.09048016695753362,-0.09277670543426847,0.10013752881310517,-0.07874913865835152,0.12669636721167452,-0.02531305679206307,0.12218977940637889,0.01814804329098823,0.1996852030324695
mfcc3_mean,0.055063492974045024,,0.18828883030891547,0.2959123501814886,-0.17968309157433202,0.1391175454872798,-0.09357098554461966,-0.10100531721203147,0.24700842647701782,-0.2691327914487857,0.34135314778086934,1.0,0.3019959637191037,-0.40977646148083224,0.31589469971162454,0.6013351005505224,0.20453344092187636,-0.25585473991569896,0.28773234313358886,0.5191494602056632,0.17970619443011823,-0.31730465250116424,0.2108473672589401,0.4386772637192729,0.19441231624616645,-0.3473979105531554,0.19829528019980533,0.42737809464794285,0.13513658994707256,-0.3387760163339928,0.09601837076186343,0.4251171910562577,0.0858714718378012,-0.2632092071601453,0.08370666296237635,0.2985615398189355,0.09931775647367093,-0.29809776840024055,0.14444591994796982,0.25063889343747,0.1789300000436119,-0.19089525250667877,0.14671243330984285,0.23003641704727942,0.14615366308385722,-0.07732156852627835,0.11341900740925048,-0.01541061089483929,0.10094316384980151,0.01318501023988736,0.2033167180735191,-0.054044074626910306,0.10118343940847363,-0.022658980298579254,0.23484736980915752,-0.1171861439950777,0.07857007301924322,-0.04348429000114615,0.17268349280564965,-0.015153951524788161,0.1750595333294689,-0.06544935604940144,0.08476823106984457,-0.030249985949207914,0.18559229009743805,-0.10462157739552061,0.048151998756679436,0.002867459383057369,0.1672987037302921,-0.0009586767365149561,0.12808237841257622
mfcc3_std,0.024210891447653506,,-0.0884052094697514,-0.07863758359109572,-0.20949412365427386,-0.016129609848127203,-0.04461096382675613,-0.2202897198095417,0.6558627743442149,-0.0014125512476427645,0.5734537927401804,0.3019959637191037,1.0,-0.15386854029645897,0.6319501438100679,0.36491634500704845,0.612856651380827,-0.1710087321332605,0.5856243485021592,0.336996246781739,0.5059289924846399,-0.23618715887109282,0.5256544704154184,0.25496481865233867,0.4591597815874491,-0.17586898375134605,0.41392149346427803,0.2958705970230594,0.3623728919109743,-0.21731950897637695,0.30792739236968425,0.29945996887689746,0.2826937329288282,-0.1486472995452076,0.2613483105145646,0.26177313522664986,0.2613211873878669,-0.23410836805036042,0.269905873837215,0.15933361349958658,0.2648951139842917,-0.12950529735562116,0.21790101540665546,0.22058587120200102,0.2111358772377487,-0.10975693820931869,0.19308189744568996,0.024569416328277888,0.1682663527820715,-0.00344773611711651,0.16894011478323762,-0.035113726798474514,0.12705062073893444,-0.010335447688686982,0.1813734590226419,-0.05010544942521886,0.13074119198241213,-0.02106171728384259,0.17811013840705991,-0.028417886953609105,0.1220416001638578,-0.06699024393299122,0.04483998805875344,-0.002265562941319853,0.16897156003901345,-0.006681681822338192,0.12811514517922648,0.08669758958533877,0.19543674792849908,0.08739786191449354,0.23105777601514235
mfcc4_mean,-0.08116520551194341,,-0.13781230237142486,-0.15709653054786993,-0.008745908069487832,0.009236164632210227,0.04125831314116176,0.10881454090447813,-0.25572260928899965,0.05021743832437973,-0.3203340842161766,-0.40977646148083224,-0.15386854029645897,1.0,-0.18722833550987292,-0.4491254677650465,-0.09489827926342186,0.6733510951381498,-0.20488252034248322,-0.43267844847375975,-0.07435685829758036,0.638211359079072,-0.17143347117302807,-0.4508790473479405,-0.17457182549125913,0.549061623116617,-0.1679523553251968,-0.3799606445766803,-0.1974706020040919,0.5824038697201204,-0.197372315877444,-0.45923666283778425,-0.22981146352935128,0.44977817491297273,-0.21742305580075447,-0.4415354222065171,-0.20596504188767287,0.4081973615063618,-0.24200729449453473,-0.4063453294727921,-0.23324591485800905,0.15113238381323676,-0.2433465244133363,-0.2786696287122916,-0.24317862678824267,0.09781150807577771,-0.2656786108479268,0.09202112051817123,-0.14751532141621454,0.1620867432583335,-0.010587297568761079,0.11836261788814428,-0.17614071213731894,0.21092989452165456,-0.06897906512418327,0.2700235115362572,0.00485171718380972,0.19016401467394886,-0.13281333546499566,0.18624860563507442,-0.010145779253143715,0.12338235751116747,-0.1642185785480918,0.23320507585466055,0.018239737882077358,0.23476673380073163,-0.023228966776195202,0.19489647414198738,-0.07517391363649366,0.2014300360244325,0.024611095179033593
mfcc4_std,-0.017571701109172805,,0.15985675115039955,0.17534170383457348,-0.010997814412265248,0.2009073273372456,-0.04697276685776787,0.059019559199963774,0.476664126264849,-0.22208370133020988,0.5937588244648419,0.31589469971162454,0.6319501438100679,-0.18722833550987292,1.0,0.3003535050350328,0.7222676425048343,-0.14503448567023888,0.749589293518152,0.3039519240259579,0.671681758779207,-0.16516321304655623,0.6507212538629967,0.2667957765423603,0.5600989279878574,-0.1235592171341858,0.514967266870191,0.2539935253784628,0.4250366763967725,-0.14406547427932326,0.31861284643575244,0.23223278544880668,0.2874128885144572,-0.1296286395382523,0.2210058857557825,0.21122910878864173,0.22487725315404256,-0.22749804433511064,0.21990866428292172,0.06521219581358705,0.23244577083766313,-0.07609493983278327,0.17705583172710526,0.16544303704663876,0.1600490862074977,-0.0729026535164566,0.11685152493320053,0.07216814551144429,0.08444632166805285,0.1225016049104338,0.22860910218996414,0.10009591648067877,0.14470645025799328,0.10324751901085961,0.18307316099363316,0.054068651732062364,0.15751422687436042,0.05994671020641281,0.12664615718269548,0.12325632595314348,0.2551911903946868,0.06005525055882774,0.06889105583708337,0.1057416942198296,0.18183286446905933,0.08955168028899023,0.14689578212068144,0.12424266605401223,0.1210725061131227,0.17457188715822358,0.28216798407422633
mfcc5_mean,0.07406418863795171,,0.0697154120390219,0.12487803712234195,-0.20060059245621356,0.10906825892495017,-0.08139269589844977,-0.11421912482242917,0.33504858829757944,-0.15272877354577097,0.37533138207465755,0.6013351005505224,0.36491634500704845,-0.4491254677650465,0.3003535050350328,1.0,0.2628662434482606,-0.4348382659523985,0.2995579244299005,0.7664394356074254,0.1554303367172192,-0.42189561655905494,0.2282587253552577,0.6475245422059167,0.19285943483382076,-0.44638437918808893,0.18813043230009632,0.6410558081217452,0.17174243049824267,-0.4603475868296766,0.09748989636823906,0.6317853578514988,0.099511197594867,-0.37552767704394485,0.08053448702445011,0.5331162587659306,0.06878795157963487,-0.34093032351588987,0.08596223915660191,0.3594925952092711,0.10587566117128197,-0.3043863296071906,0.06590828294343701,0.3359122724379977,0.061533565837169825,-0.13550063580684765,0.07855595758742305,0.04123130366002757,0.14377796130474127,0.0266192775904096,0.15392558587797253,-0.018766503806293536,0.10230539927750858,-0.04281648682755374,0.10950715745058098,-0.05125419424053991,0.1085997117860316,-0.059477540765844605,0.09097971898254838,-0.020950884933321607,0.07843612992117846,-0.025541868289915514,0.06040453753486965,-0.005574184091940516,0.08087758229387032,0.0025568078159216444,0.10709131752984252,0.03767661808496046,0.11254798955686794,0.037643609016719856,0.1352702589371786
mfcc5_std,0.009093493851449502,,-0.06326492579334815,-0.04648961870416118,-0.18241099958850918,0.0868210439457833,-0.03680819608035438,-0.09408548573310968,0.5480776488407354,-0.019914331799175605,0.5724567097320006,0.20453344092187636,0.612856651380827,-0.09489827926342186,0.7222676425048343,0.2628662434482606,1.0,-0.08014339737746609,0.7039438293976634,0.194317448960123,0.743321330793546,-0.10544663498234522,0.6689096091225638,0.17433592599236167,0.6312830973195546,-0.10887123298499603,0.5766696447670902,0.19796953674334247,0.4941901497125217,-0.14826009024600792,0.40211180823934184,0.20891192836090233,0.36334883477029833,-0.15533887403970165,0.27673228257154003,0.16555414899877027,0.27337110296362865,-0.23615723606070685,0.23975960179631672,-0.001412958395110454,0.22741251448026276,-0.12204893321012533,0.14993193733417312,0.10823909997503728,0.13505059594735958,-0.1889396906766772,0.10911969602065233,0.02952845802607418,0.1393597560739381,0.04242413704712526,0.18334560441293735,0.029751784690555873,0.12504022852776922,0.022630572318041862,0.15097934333598717,-0.0259687746148416,0.11795290023264474,0.018069524640910634,0.15283547185253196,0.030062422470653362,0.1797772146052416,-0.0286224428700053,0.05168459373735099,0.02690561139885371,0.1596831505476804,0.04653478454677475,0.17126562909507612,0.07905585792848359,0.16258087492463988,0.09064178962782912,0.24598636877885308
mfcc6_mean,-0.07051001246715441,,0.01660730632656147,0.03372540597746883,0.06853161228010402,0.12554623577717275,0.04716928295755138,0.23527750560741,-0.2543009698966235,-0.0922345641189259,-0.30764509672245316,-0.25585473991569896,-0.1710087321332605,0.6733510951381498,-0.14503448567023888,-0.4348382659523985,-0.08014339737746609,1.0,-0.17639904900445985,-0.4822260702290886,0.03196082662771802,0.837216844415946,-0.14745944471034347,-0.4466919740010094,-0.12837478919316841,0.7241788144878845,-0.13757643743925305,-0.42781930702575066,-0.19574255042962502,0.7149867193086679,-0.22210442027148697,-0.47535751747251154,-0.22854466420502015,0.567172207283002,-0.22572198022389575,-0.47947517884644114,-0.2008117250240826,0.45760403954888385,-0.2408226994076573,-0.4057910001836882,-0.21523956046978576,0.30168362704460544,-0.2161793286423274,-0.3296297370133165,-0.23172365876868098,0.14406833325712723,-0.2788548459256239,0.1965544660130003,-0.17266804527586607,0.2988686398852389,0.06689610172021486,0.24049532219420264,-0.13964767576116133,0.3402349121193172,0.028713645471349927,0.3475564298376665,0.05068333984578665,0.27167822153219345,-0.12143020156821727,0.3339826248019733,0.12162476242637618,0.2479728689229307,-0.14448425466356923,0.33887682831077676,0.09800601746792628,0.2957874036042213,-0.014766850201986514,0.2807143450583984,-0.05891572714441534,0.31485393691154356,0.06178309084866761
mfcc6_std,-0.011661386341286618,,0.16648587541679646,0.18805350221223296,-0.0002578846842170289,0.22290885508338948,-0.09523077544184769,0.06877428317933257,0.4703996874691581,-0.22178238389513832,0.5448545733276823,0.28773234313358886,0.5856243485021592,-0.20488252034248322,0.749589293518152,0.2995579244299005,0.7039438293976634,-0.17639904900445985,1.0,0.2791959029304673,0.7075459005975125,-0.12207171869168543,0.7264195177843888,0.22263886791170587,0.6319115596425069,-0.06579621708366278,0.6002258706894521,0.19100099623050384,0.4705889492845044,-0.1335928156034463,0.40405554334352356,0.1887178712543162,0.3344843539271559,-0.13740925442850557,0.29711907970724694,0.17721552317317793,0.2829149826249515,-0.20836670412688066,0.28454112913361934,0.07800350035110803,0.28177531855773225,-0.04902125948155702,0.24313659252021524,0.17396678195039417,0.2041987886270459,-0.04381728233467485,0.1472744130895312,0.055136419057111544,0.10160345524166219,0.10605252597993438,0.24449841017123475,0.06989223506404708,0.12090679394245223,0.08942393809475774,0.20134401453342426,0.02267593385532646,0.14291170853612842,0.05128634219304452,0.16028865376124385,0.11479805035848656,0.2641128830935487,0.05127949375535821,0.09274710248416541,0.08408879364878298,0.20886526571370398,0.03452496873350243,0.13039877472418132,0.08114834310364283,0.1497744723345384,0.13280181807624752,0.2817039412280597
mfcc7_mean,0.07038481983612173,,0.21630253430992089,0.2502450613772855,-0.030179667196979804,0.16802727374127194,-0.08056400527040886,0.007764343522719857,0.2742674830890385,-0.2642323838305108,0.3206118094204104,0.5191494602056632,0.336996246781739,-0.43267844847375975,0.3039519240259579,0.7664394356074254,0.194317448960123,-0.4822260702290886,0.2791959029304673,1.0,0.10263516417545725,-0.48723846363367174,0.2107168522616266,0.787106991332866,0.11761097218049972,-0.42298893969339285,0.12962035124181462,0.7215734884955103,0.11294468865841248,-0.42828009987631727,0.04851452753965652,0.6821845659178984,0.049573091906662745,-0.33204600710628773,0.07088770623318885,0.6013394296647224,0.045988627951981685,-0.29820986946122413,0.07959457217124127,0.4912596251620104,0.09288161951746851,-0.24081827322307064,0.09890625301005508,0.4238285024031718,0.10337990136001508,-0.02535918048049165,0.10651711613888842,0.1140959913853152,0.13653502996580832,0.09080884641976056,0.17400584947097342,0.021478020013035833,0.06480150501933445,0.020222738410548783,0.11469527227192194,-0.004403358084056046,0.09583573407476226,-0.018687806541701747,0.07408141897005378,0.031528544556762794,0.06773109504705907,0.05348800710614307,0.04298410506695366,0.06812363507508382,0.09318830227498265,0.02356665694554199,0.04242916026336831,0.061639204503379605,0.05761315505560095,0.11656924585988068,0.1402228745680338
