Feature,Mean,Median,Std,Variance,Min,Max,Q1 (25%),Q2 (50%),Q3 (75%),IQR,Skewness,Kurtosis,CV (%)
mfcc5_mean,2.3162768110855523,2.576693058013916,12.93039009408694,167.19498798526166,-61.291603088378906,40.5843505859375,-4.545371055603027,2.576693058013916,10.39653754234314,14.941908597946167,-0.7407905547781418,2.699344017795529,558.2402773365826
mfcc5_std,12.741954557449219,12.111444473266602,4.149590433072537,17.219100762247127,3.4305200576782227,34.78533935546875,9.876130819320679,12.111444473266602,14.70689082145691,4.8307600021362305,1.2546646280040028,2.8457059983041453,32.56635718141529
mfcc6_mean,3.6982580563016385,5.728355646133423,13.314686074270927,177.28086525638417,-50.37873077392578,37.24480819702149,-2.7644866704940796,5.728355646133423,12.220198631286623,14.984685301780702,-1.0365009427341783,2.002099315317205,360.02587898330665
mfcc6_std,11.09151903234155,10.332299709320068,3.537139499472425,12.511355838728038,3.538022756576538,29.891489028930664,8.76716423034668,10.332299709320068,12.68994927406311,3.9227850437164307,1.4026986464270261,3.413296065693895,31.890487580272342
mfcc7_mean,-3.4320786353608823,-3.0811314582824707,9.90476599445267,98.10438940486601,-52.771141052246094,36.97892761230469,-9.208559751510618,-3.0811314582824707,2.433565378189087,11.642125129699705,-0.41711417284340985,2.8223468908703198,-288.59379538695174
mfcc7_std,10.247466498637104,9.66742467880249,3.181175525375704,10.119877723249385,3.745400905609131,28.53815078735352,8.1143159866333,9.66742467880249,11.687626361846926,3.573310375213625,1.258051818937942,2.7326638901319433,31.043531840760785
mfcc8_mean,0.650889693926352,1.352045476436615,9.597231375845178,92.10685008150713,-36.6488037109375,37.230735778808594,-5.0789103507995605,1.352045476436615,6.739820957183838,11.818731307983398,-0.36914265309398314,1.0989596563044857,1474.4789271361703
mfcc8_std,9.86740790325332,9.235514163970947,3.2014771054023985,10.24945565641572,3.3143768310546875,25.79677391052246,7.762087106704711,9.235514163970947,11.015437841415405,3.2533507347106942,1.4436788177609885,3.1556756049108308,32.4449656565516
mfcc9_mean,-4.470674560311625,-4.3130834102630615,7.429156337476396,55.192363886665696,-24.73328971862793,30.658376693725582,-9.06096863746643,-4.3130834102630615,0.05917675152886652,9.120145388995297,0.3743622509334498,1.707828516470014,-166.17528825355947
mfcc9_std,9.42129754212748,8.871923446655273,3.012778302110627,9.076833097668592,3.4754409790039062,30.06649398803711,7.522888422012329,8.871923446655273,10.678572416305542,3.155683994293213,1.9836974251945676,8.614892156335321,31.97837971509701
mfcc10_mean,-0.6542760888569101,0.30458071827888483,8.178154452016239,66.88221024103304,-38.37470626831055,21.562658309936523,-5.456444263458252,0.30458071827888483,4.955618858337402,10.412063121795654,-0.9577198373120216,2.333454447513526,-1249.954658484363
mfcc10_std,9.217324791676495,8.78687047958374,2.7505567991566444,7.565562705386846,3.3862924575805664,24.57560157775879,7.524529218673706,8.78687047958374,10.61918830871582,3.0946590900421143,1.4091919437398885,3.993023711670656,29.841161739689102
mfcc11_mean,-4.420105737912287,-3.898336887359619,6.559259829714075,43.02388951370072,-34.12598419189453,28.9466552734375,-8.521915674209595,-3.898336887359619,-0.0578743861988186,8.464041288010776,-0.10647501927059747,1.7585256102445945,-148.39599364001091
mfcc11_std,9.011286186507023,8.72453260421753,2.717023923257595,7.3822189995540946,3.2768096923828125,29.44114875793457,7.450413942337036,8.72453260421753,10.185860872268677,2.7354469299316406,1.907267966057939,9.681984373824893,30.151344292293246
mfcc12_mean,-1.0642110024545475,-0.28055800497531885,6.591231592893372,43.4443339111557,-25.61219596862793,17.586580276489258,-4.7987518310546875,-0.28055800497531885,3.0149821043014526,7.81373393535614,-0.4275616898837089,0.3823855386383852,-619.3538290518552
mfcc12_std,9.005361789726166,8.587092399597168,2.816783237110475,7.934267804866566,3.267888307571411,27.2042293548584,7.202082514762879,8.587092399597168,10.388626575469972,3.186544060707093,1.5778118443004647,5.979753745254262,31.27895694678278
mfcc13_mean,-3.847833407094769,-3.4869391918182373,5.890486328722415,34.697829188865676,-31.257184982299805,23.098041534423828,-7.282451272010803,-3.4869391918182373,-0.36109722405672073,6.9213540479540825,-0.15881771603006972,2.0207020929065656,-153.08579414746313
mfcc13_std,8.780052987227878,8.41992473602295,2.7589607054542933,7.611864174240852,3.197460174560547,27.551660537719727,7.00723671913147,8.41992473602295,10.169015645980837,3.161778926849367,1.5972243634629886,6.089946604154731,31.423053021065865
mfcc14_mean,-0.9025944098088133,-0.6906718313694,5.921038046695703,35.05869155041806,-22.395153045654297,23.951156616210938,-4.4118043184280396,-0.6906718313694,2.769973337650299,7.181777656078339,-0.172589767877799,1.171860003316573,-656.0020738384466
mfcc14_std,8.63033943347247,8.220125198364258,2.670173257047445,7.129825222651359,3.188832998275757,22.14643096923828,6.962191462516785,8.220125198364258,9.925567150115967,2.963375687599182,1.522969633092008,4.88202532548668,30.939377038767113
mfcc15_mean,-3.510418451253874,-3.2230358123779297,4.906408732993226,24.072846655192194,-22.13222312927246,13.54621696472168,-6.44390606880188,-3.2230358123779297,-0.6246126145124435,5.819293454289436,-0.2154029865170182,1.1220358055015773,-139.76706199344193
mfcc15_std,8.355506859927539,8.01509952545166,2.503366489227995,6.266843779389698,3.1728010177612305,21.620502471923828,6.784487962722778,8.01509952545166,9.511473417282103,2.7269854545593244,1.3569448312963888,4.183294234759254,29.96067780440677
mfcc16_mean,-0.8594137325259557,-0.3970491290092468,4.887506497394787,23.88771976207626,-19.771604537963867,14.361400604248049,-3.3827993273735046,-0.3970491290092468,2.2472187876701355,5.63001811504364,-0.4688031690351217,1.0005213959063552,-568.7023970433445
mfcc16_std,8.010165980137677,7.777681350708008,2.1770191358057813,4.739412317664551,3.17751145362854,19.21663856506348,6.584689736366272,7.777681350708008,9.170535564422607,2.5858458280563354,0.9462716540280055,2.595709443046093,27.178202564141664
mfcc17_mean,-3.0393249539443223,-3.375725030899048,4.690057636854411,21.996640637016384,-17.395458221435547,19.0548152923584,-6.152590751647949,-3.375725030899048,-0.8134575486183167,5.339133203029633,0.7715945917619537,2.469915112515142,-154.31247753774502
mfcc17_std,7.882201060830834,7.771760940551758,2.136408332788068,4.564240564406292,3.1122469902038574,17.757856369018555,6.459123849868774,7.771760940551758,8.999770164489746,2.5406463146209717,0.7862685556614649,1.603787271693316,27.104210058844618
mfcc18_mean,-0.3593452687122937,-0.19014194607734675,4.511279290593636,20.35164083773902,-16.748016357421875,15.649091720581056,-3.0137365460395813,-0.19014194607734675,2.2059468030929565,5.219683349132538,-0.014316807256739714,1.141996353953084,-1255.4163595251196
mfcc18_std,8.130037758454858,7.8949878215789795,2.3452968378451122,5.500417257606283,2.8066656589508057,19.000463485717773,6.597490906715393,7.8949878215789795,9.300931930541992,2.703441023826599,0.9002924463996056,2.1660921228978025,28.84730560329949
mfcc19_mean,-2.891498803676837,-2.845775842666626,4.359118794747889,19.001916666724295,-16.067533493041992,18.07054328918457,-5.722353100776673,-2.845775842666626,-0.4237728789448738,5.298580221831799,0.36178437764866767,1.4572287079223796,-150.75637552416842
mfcc19_std,8.506741306221343,8.243508338928223,2.677856188765176,7.170913767707955,3.102858066558838,25.235321044921875,6.804593205451965,8.243508338928223,9.915637254714968,3.1110440492630023,1.2459697558283085,4.483022595158495,31.47922444528489
mfcc20_mean,-0.30603160526403095,-0.5114714503288269,4.55966735621581,20.790566399340076,-15.917463302612305,19.464006423950195,-3.174383282661438,-0.5114714503288269,2.2138835787773137,5.388266861438751,0.4516737852917688,2.0117220293714104,-1489.9334832694565
mfcc20_std,8.90432090398325,8.518122673034668,2.993271698371182,8.9596754602699,3.030651569366455,34.16672897338867,7.045661926269531,8.518122673034668,10.333031654357912,3.2873697280883807,1.982320172773953,11.675239432287833,33.615945905904795
chroma1_mean,0.35469844134383466,0.3345700204372406,0.1487294562190558,0.022120451147216037,0.0391690656542778,0.9474170207977296,0.24444989487528795,0.3345700204372406,0.45292899757623667,0.20847910270094872,0.673451378693202,0.39510033981053594,41.931240423715785
chroma1_std,0.28187035407084393,0.2874492257833481,0.07103698625809718,0.005046253416633088,0.088911697268486,0.4513437747955322,0.23163862898945806,0.2874492257833481,0.3348925858736038,0.10325395688414576,-0.33748246782558683,-0.43494302847612953,25.202006962478603
chroma2_mean,0.31191975447865,0.29871733486652374,0.13091842437268247,0.01713963384022578,0.0310490261763334,0.8438406586647034,0.21303791552782053,0.29871733486652374,0.3824882507324219,0.16945033520460134,0.8630314843669593,0.936996575144998,41.97182848886971
chroma2_std,0.24358319491890085,0.23873065412044525,0.0680988849750476,0.004637458134844763,0.0534960813820362,0.429582267999649,0.1929618418216705,0.23873065412044525,0.29018352925777435,0.09722168743610385,0.15244727155422172,-0.4594846239367918,27.957135958299833
chroma3_mean,0.3389198560549681,0.3166051357984543,0.13497642931185772,0.01821863646977892,0.0389641784131526,0.8268923759460449,0.2430491670966148,0.3166051357984543,0.4233897253870964,0.1803405582904816,0.6122120649546979,0.33593177521355955,39.825471096024074
chroma3_std,0.28322188671218207,0.2865920215845108,0.07005000185752606,0.004907002760239405,0.0359904132783412,0.470655083656311,0.24166092276573176,0.2865920215845108,0.33379626274108887,0.09213533997535711,-0.49965730907130074,0.08157303895690271,24.733258672453097
chroma4_mean,0.31008244228671744,0.29307498037815094,0.13608455853222337,0.01851900707091013,0.03689506649971,0.8334056735038757,0.20761863514780993,0.29307498037815094,0.3868543803691864,0.17923574522137647,0.7539397067554681,0.4460729805831667,43.886573366960555
chroma4_std,0.24279922613525295,0.23957094550132746,0.07064859130865865,0.004991223453897879,0.0333606526255607,0.4268729090690613,0.18830379843711853,0.23957094550132746,0.2969681322574615,0.10866433382034296,0.11430356805953938,-0.5864080168392505,29.097535619534217
chroma5_mean,0.34348278541296007,0.32474440336227417,0.14273322455800627,0.020372773392726244,0.0302576255053281,0.8507526516914368,0.2374759316444397,0.32474440336227417,0.43328964710235596,0.19581371545791626,0.6380956761632569,0.4639895566309842,41.55469520441963
chroma5_std,0.28053075193141797,0.2859446406364441,0.0676978473462642,0.004582998535318091,0.027819488197565,0.4330501556396484,0.23168829455971718,0.2859446406364441,0.33333126455545425,0.10164296999573708,-0.5262592534554661,0.05981765537072059,24.132059276985952
chroma6_mean,0.3170912942210902,0.29545383155345917,0.1408159069847317,0.019829119659932608,0.0123395668342709,0.8777258992195129,0.220737375319004,0.29545383155345917,0.40374346822500223,0.18300609290599823,0.7919091868499226,0.7518783474908979,44.4086323248435
chroma6_std,0.2586767765493002,0.26850101351737976,0.070046775630709,0.004906550776258889,0.0114482035860419,0.4090552628040313,0.2152986079454422,0.26850101351737976,0.3104020729660988,0.09510346502065659,-0.45501410641236134,-0.22904598318309288,27.07888066533064
chroma7_mean,0.3180286267482902,0.3055937588214874,0.12327324844088323,0.015196293781167722,0.0713342353701591,0.7492076754570007,0.22746010497212404,0.3055937588214874,0.3947217166423797,0.16726161167025566,0.5731661092993927,0.21721173052367293,38.761683091645146
chroma7_std,0.2560489465263617,0.256789967417717,0.06573091019615909,0.004320552555215532,0.0572234503924846,0.4281185269355774,0.20549752190709109,0.256789967417717,0.3057282045483589,0.10023068264126783,-0.039596066187333925,-0.49371428838722986,25.671228524032113
chroma8_mean,0.3580464331277338,0.346150204539299,0.14106457314461573,0.01989921379647264,0.0717325657606124,0.858620822429657,0.2586501538753509,0.346150204539299,0.447487361729145,0.1888372078537941,0.5445777911758907,0.26294749195284073,39.398402020748705
chroma8_std,0.28622627424528874,0.29506947100162506,0.06671411239174986,0.004450772792219033,0.0749451220035553,0.4283803105354309,0.24844237789511675,0.29506947100162506,0.3363154232501983,0.08787304535508156,-0.6817378862464581,0.1978951451629385,23.308172028462188
chroma9_mean,0.33324353088925324,0.3212819993495941,0.1393478741842139,0.01941783003965951,0.050974104553461,0.8381524085998535,0.228792555630207,0.3212819993495941,0.4259060397744178,0.19711348414421082,0.5346220031531127,0.1055889195522921,41.81562769196662
chroma9_std,0.25535410491237603,0.25644059479236603,0.06885317363188902,0.004740759519183057,0.0802697017788887,0.4381411373615265,0.2045549228787422,0.25644059479236603,0.3060098886489868,0.10145496577024463,-0.01229047431036645,-0.578611418173848,26.963801367327058
chroma10_mean,0.35559745487085437,0.3412977457046509,0.14637338828623755,0.02142516879839366,0.0120741026476025,0.8378593921661377,0.2495009265840053,0.3412977457046509,0.45627167820930475,0.20677075162529945,0.40619757814414365,-0.11907190658382483,41.16266477199544
chroma10_std,0.28732527160564386,0.2977698147296905,0.0684583975535488,0.004686552195599736,0.012989992275834,0.4316894114017486,0.24336545541882512,0.2977698147296905,0.3385984450578689,0.09523298963904378,-0.6968064487959288,0.26242438507872556,23.826096873061857
chroma11_mean,0.3134994722821145,0.29231923818588257,0.13434926753974452,0.01804972568846585,0.0227780025452375,0.7914217114448547,0.223614327609539,0.29231923818588257,0.39837633818387985,0.17476201057434085,0.6658837755800947,0.5174100090166274,42.85470293195428
chroma11_std,0.24806485955132193,0.24802789092063898,0.06853384360487057,0.0046968877192568575,0.0260525196790695,0.4228522479534149,0.197668332606554,0.24802789092063898,0.2988765016198158,0.10120816901326182,-0.14517998674843693,-0.2385765309581851,27.627388953368325
chroma12_mean,0.3408542152538718,0.3272932171821594,0.13071328482400496,0.017085962829481445,0.0575135871767997,0.7769597172737122,0.24538614973425865,0.3272932171821594,0.420615904033184,0.17522975429892534,0.5822338144564273,0.23490016978838657,38.348736490363876
chroma12_std,0.27234441089440153,0.2787071615457535,0.06260966703796562,0.003919970406604919,0.0598474442958831,0.4379570484161377,0.22965287044644356,0.2787071615457535,0.3181132897734642,0.08846041932702065,-0.36838103072004086,-0.04966681305616971,22.989150697952752
