Feature,Mean,Median,Std,Variance,Min,Max,Q1 (25%),Q2 (50%),Q3 (75%),IQR,Skewness,Kurtosis,CV (%)
mfcc2_std,25.465530890005606,24.640491485595703,7.595997145925171,57.69917264090334,9.64876651763916,63.47372817993164,19.94914627075195,24.640491485595703,29.707850456237793,9.758704185485843,0.7453282799791388,0.9289865394752805,29.828544233909348
mfcc3_mean,-8.92962575411877,-10.7363862991333,21.69905289267666,470.84889643917944,-89.8650894165039,56.64645004272461,-24.217863082885742,-10.7363862991333,5.540233373641968,29.75809645652771,0.26176280648551337,-0.13030311364995573,-243.00069779148382
mfcc3_std,20.776700822202056,20.131553649902344,6.0604716018393745,36.72931603670151,5.961175441741943,54.07504653930664,16.447916984558105,20.131553649902344,24.419718742370605,7.9718017578125,0.7896203269786152,1.3071809744754268,29.16955706154816
mfcc4_mean,36.30849456809484,36.96881484985352,16.664171634072417,277.69461624982375,-18.75653648376465,80.69834899902344,24.13496494293213,36.96881484985352,48.25151443481445,24.116549491882324,0.01338294506760409,-0.41591816413618865,45.89606876379731
mfcc4_std,14.348806936819631,14.19077491760254,3.819070230152235,14.585297422835046,5.864102363586426,30.037010192871094,11.370696544647217,14.19077491760254,16.92724609375,5.556549549102783,0.34590518939047454,-0.20581530153268313,26.615942684073218
mfcc5_mean,-1.1517574036152691,-0.0406108014285564,12.226667381629037,149.49139526099145,-38.91159057617188,31.42814064025879,-9.992894649505615,-0.0406108014285564,7.921214818954468,17.914109468460083,-0.2080860400961985,-0.28746861908775445,-1061.5662068462127
mfcc5_std,12.725172705836481,12.31890106201172,3.5386478076433376,12.522028306539,5.467633247375488,32.90848159790039,10.066798210144043,12.31890106201172,15.093888282775879,5.027090072631836,0.7047538725572307,0.9194458943537565,27.80824975381524
mfcc6_mean,14.642997975130701,15.040485382080078,11.842418772786356,140.24288239004272,-28.404939651489254,45.17588806152344,5.087456941604614,15.040485382080078,23.851682662963867,18.764225721359253,-0.06946288241204672,-0.7132837042310758,80.87427719992328
mfcc6_std,10.909861229084155,10.671114921569824,2.8723399809722663,8.25033696629176,4.561262130737305,22.602489471435547,8.756213188171387,10.671114921569824,12.687943458557129,3.931730270385742,0.5993904512337699,0.2349267721160868,26.32792407400208
mfcc7_mean,-5.133397641720612,-5.728032112121582,9.94532396047594,98.90946867881686,-32.941410064697266,21.816221237182617,-12.879148960113524,-5.728032112121582,2.9780508279800415,15.857199788093565,0.043377105748341895,-0.7722070944950721,-193.73765008281077
mfcc7_std,10.479419046694094,10.231989860534668,2.5668301138126433,6.588616833175428,5.388585090637207,20.084518432617188,8.582461833953857,10.231989860534668,12.069512367248535,3.4870505332946777,0.5927463221307516,0.1824961525489468,24.49401157044476
mfcc8_mean,10.127948277206668,9.66783618927002,10.4664689391123,109.54697205340256,-24.918981552124023,49.01870346069336,1.60751211643219,9.66783618927002,18.73191738128662,17.12440526485443,-0.026135711466665004,-0.5437838373086108,103.3424406665611
mfcc8_std,9.16298751382379,8.970848083496094,2.061855019606975,4.25124612187848,4.729832649230957,19.62100982666016,7.568448305130005,8.970848083496094,10.470510005950928,2.902061700820923,0.6491569271771198,0.7520301964419733,22.50199529898242
mfcc9_mean,-7.001088467163469,-7.586766719818115,8.28649505890303,68.66600036122435,-31.64263343811035,19.130725860595703,-13.264327526092528,-7.586766719818115,-0.37835563719272614,12.885971888899801,0.035421663428229264,-0.579041010244854,-118.36009640170069
mfcc9_std,9.198172709605357,8.927663803100586,1.9901861191965484,3.9608407890426176,5.0862531661987305,17.861000061035156,7.738964319229126,8.927663803100586,10.43380355834961,2.6948392391204834,0.6347538517486137,0.4021909455783854,21.636755277689673
mfcc10_mean,7.734267873390278,7.125728607177734,7.940765418938851,63.055755438615094,-12.048640251159668,27.22262954711914,1.6140645146369934,7.125728607177734,14.388882637023926,12.774818122386932,-0.01746650242216188,-0.8203668907866448,102.66990423565528
mfcc10_std,8.840438627981925,8.619269371032715,1.8951986760326203,3.591778021635797,4.384989738464356,18.801713943481445,7.4634928703308105,8.619269371032715,9.947778224945068,2.484285354614258,0.7755559658763544,1.112299210157508,21.437835335838443
mfcc11_mean,-6.0256700845505415,-5.933358669281006,6.82001688075241,46.51263025374784,-28.051816940307617,17.41832160949707,-10.971460819244385,-5.933358669281006,-1.0264930129051208,9.944967806339264,-0.12549310005272485,-0.26712569045327417,-113.18271304362526
mfcc11_std,8.4849449406873,8.286974906921387,1.8864346515715291,3.558635694649796,4.625833034515381,24.29262924194336,7.153547048568726,8.286974906921387,9.546879768371582,2.3933327198028564,1.422198465223466,6.529482167460348,22.232727080238703
mfcc12_mean,4.47620309452928,3.875741958618164,6.718265165551586,45.13508683466389,-15.802279472351074,23.023441314697266,-0.5512706935405731,3.875741958618164,9.707221984863281,10.258492678403854,0.051950389462410096,-0.5410094557055536,150.08847953665253
mfcc12_std,8.096504812842017,7.875923633575439,1.7667595344079787,3.1214392524214976,4.320944786071777,17.180505752563477,6.84390115737915,7.875923633575439,9.069040298461914,2.2251391410827637,1.1377299800673302,2.5295602867404763,21.821262078492047
mfcc13_mean,-4.798508022076546,-4.211417198181152,6.173518935003501,38.11233604084676,-27.53657913208008,13.061074256896973,-9.361701965332031,-4.211417198181152,-0.15434937924146644,9.207352586090565,-0.24663433096003726,-0.3356395530328955,-128.65496747324227
mfcc13_std,8.040283160644012,7.814462184906006,1.7967887345813607,3.2284497567184873,4.157081604003906,17.00606918334961,6.80132794380188,7.814462184906006,8.932600975036621,2.131273031234741,1.1724176114787128,2.548490951578519,22.347331538973325
mfcc14_mean,1.783344520057819,1.8825269937515257,5.011240179320943,25.1125281348406,-12.60683536529541,18.17271423339844,-1.6476340889930725,1.8825269937515257,5.1708056926727295,6.818439781665802,-0.03685004174058483,-0.15698144295280114,281.002359496889
mfcc14_std,7.84609623738118,7.625432968139648,1.793713440870462,3.2174079079593527,3.761609077453613,22.256805419921875,6.588485956192017,7.625432968139648,8.714963436126709,2.1264774799346924,1.671613431351165,7.02841781689073,22.861221511975188
mfcc15_mean,-3.874768849854284,-3.620527982711792,4.874162996398743,23.757464915462776,-17.537824630737305,12.349801063537598,-7.168273210525513,-3.620527982711792,-0.3293229192495346,6.838950291275978,-0.09509910117085421,-0.12539642183534916,-125.79235524157895
mfcc15_std,7.722557210110806,7.434589862823486,1.8003603219141853,3.241297288722949,3.12048602104187,20.646556854248047,6.499240875244141,7.434589862823486,8.606255054473877,2.1070141792297363,1.6336878824034653,5.9833972425271345,23.313007245282073
mfcc16_mean,1.1505567141094462,1.218397855758667,4.581091566462271,20.98639994031174,-15.693880081176758,13.465459823608398,-1.863450050354004,1.218397855758667,4.370312213897705,6.233762264251709,-0.24492696982444098,0.40360248843076674,398.16303796967776
mfcc16_std,7.58223382345549,7.239632606506348,1.802547432489644,3.2491772463750075,3.033275365829468,19.824373245239254,6.35019063949585,7.239632606506348,8.455451011657715,2.1052603721618652,1.70966133929993,6.763140293970418,23.773303151288992
mfcc17_mean,-3.966003742638497,-4.065216064453125,4.551957125303775,20.72031367060381,-17.237363815307617,11.47096061706543,-7.2075300216674805,-4.065216064453125,-0.8442525565624237,6.363277465105057,0.14524356855529716,0.022859658361975566,-114.77440316976242
mfcc17_std,7.694246712866965,7.398276805877685,1.8515909171119052,3.4283889243313057,3.724321365356445,20.14767265319824,6.388040065765381,7.398276805877685,8.66298770904541,2.2749476432800293,1.2578422417650716,3.483560338366004,24.06461589040964
mfcc18_mean,0.5096483763010876,0.6724305152893066,3.8711168815434975,14.985545910571053,-11.981185913085938,15.394898414611816,-2.0110567212104797,0.6724305152893066,3.1202855110168457,5.131342232227325,-0.014566899374682354,0.42267377107792115,759.5662149733874
mfcc18_std,7.75025337976259,7.397180080413818,1.908291679030471,3.641577132256934,3.924524545669556,18.2423152923584,6.469768285751343,7.397180080413818,8.685797214508057,2.216028928756714,1.1747893229451574,2.2541671795868026,24.622313433176128
mfcc19_mean,-2.3294620945009292,-2.392913818359375,3.757688201216415,14.120220617561056,-18.50538444519043,14.700517654418944,-4.672420263290405,-2.392913818359375,0.15447367727756495,4.82689394056797,0.013148029073529209,1.131593298609253,-161.3114121962767
mfcc19_std,7.88758839501275,7.58114767074585,2.005234627079085,4.020965909636997,3.662973403930664,19.83365249633789,6.457871198654175,7.58114767074585,8.864387035369873,2.4065158367156982,1.1958373883140732,2.867314104093133,25.42265806297621
mfcc20_mean,-1.0955186975370343,-1.163730263710022,3.8393148141625213,14.740338242247795,-19.928354263305664,15.361669540405272,-3.3728747367858887,-1.163730263710022,1.3077549934387207,4.680629730224609,-0.28305237540892475,2.080015866199171,-350.45634755428097
mfcc20_std,8.058961016279799,7.688450336456299,2.268026294890837,5.143943274316258,2.8055901527404785,22.50126266479492,6.503579139709473,7.688450336456299,9.228774547576904,2.7251954078674316,1.4405588039869919,4.468102825427582,28.142911850661985
chroma1_mean,0.38391196876167655,0.3790161311626434,0.11239950186748067,0.01263364802005779,0.0474393963813781,0.7865715026855469,0.3085780441761017,0.3790161311626434,0.45506511628627777,0.1464870721101761,0.17323439441064328,-0.006574737197047487,29.277415400730998
chroma1_std,0.2883907826216491,0.2900887727737427,0.05083156601448366,0.00258384810348481,0.0722514763474464,0.4356696605682373,0.2562497407197952,0.2900887727737427,0.32388150691986084,0.06763176620006561,-0.33287182432111795,0.30679501740924,17.62593296234836
chroma2_mean,0.3582960774896441,0.3592226505279541,0.11666277642771879,0.0136102034038239,0.0586482174694538,0.8063712120056152,0.276570588350296,0.3592226505279541,0.4321278929710388,0.1555573046207428,0.2821837618931132,0.30432800925349035,32.560439189036536
chroma2_std,0.2598605698740876,0.2613259255886078,0.048608975354311676,0.00236283248499608,0.0818044543266296,0.4204391539096832,0.23148316890001294,0.2613259255886078,0.2927961051464081,0.06131293624639514,-0.3468954240611096,0.5994800382404746,18.70579110092177
chroma3_mean,0.38937138034416746,0.3916167914867401,0.11928675815046204,0.014229330670046822,0.042802806943655,0.7737130522727966,0.3161990195512771,0.3916167914867401,0.4691160023212433,0.15291698276996618,0.08490800894262786,-0.040531321417841326,30.635728297499377
chroma3_std,0.2877364437561016,0.2890662848949432,0.04857256432258371,0.002359294004871532,0.0892099142074585,0.4206885695457458,0.25824433565139765,0.2890662848949432,0.3209766298532486,0.06273229420185095,-0.3253699155626274,0.5065234673962249,16.880921891060837
chroma4_mean,0.3700927278032532,0.3703586757183075,0.11571936783491925,0.013390972092113342,0.0749517604708671,0.8043496012687683,0.28852541744709015,0.3703586757183075,0.4442610442638397,0.15573562681674957,0.12079450650128407,-0.008589733554541734,31.26766865206749
chroma4_std,0.2675370788341528,0.2671696245670318,0.05189738303976929,0.0026933383663765333,0.0842230096459388,0.4080550670623779,0.2349006682634353,0.2671696245670318,0.3029092699289322,0.06800860166549688,-0.26301655358396536,0.389661376791103,19.39820202340651
chroma5_mean,0.387734599292159,0.3839317262172699,0.12053842749435355,0.014529512502811528,0.0701578482985496,0.8091064095497131,0.30249530076980585,0.3839317262172699,0.47071121633052826,0.1682159155607224,0.2156897581222747,-0.12351358986831551,31.08786982497983
chroma5_std,0.2820228069677606,0.2826548814773559,0.0482872084397555,0.0023316544989043946,0.1014802157878875,0.4241570830345154,0.25437381863594055,0.2826548814773559,0.31742459535598755,0.063050776720047,-0.42726734562227514,0.566773604981679,17.121738826347986
chroma6_mean,0.37660261896533054,0.376971572637558,0.11143089708237719,0.012416844824583337,0.0506165027618408,0.7031562924385071,0.2962450385093689,0.376971572637558,0.45196089148521423,0.15571585297584534,0.04110573229941213,-0.1399743638542592,29.58845517020564
chroma6_std,0.28194493593068215,0.2828721404075622,0.053229628260686196,0.0028333933247708426,0.0825328379869461,0.4172357022762298,0.24845955520868301,0.2828721404075622,0.3172356188297272,0.06877606362104416,-0.1879485160092643,0.3674403509132489,18.879441152215986
chroma7_mean,0.359878874084613,0.3566974401473999,0.11447777563406752,0.013105161114123904,0.0826403424143791,0.8036144375801086,0.283984437584877,0.3566974401473999,0.43145594000816345,0.14747150242328644,0.21893423041175145,0.15145581455935453,31.810084969631212
chroma7_std,0.2623356349087573,0.2647237479686737,0.04801036287608407,0.0023049949434932712,0.0995891839265823,0.4031452238559723,0.23425269871950144,0.2647237479686737,0.2948930710554123,0.06064037233591085,-0.3858835931585903,0.5308165562650378,18.301121345097666
chroma8_mean,0.3938867227958368,0.3984254598617553,0.11535883967319281,0.013307661890745405,0.0683506578207016,0.7535148859024048,0.31481724977493286,0.3984254598617553,0.4706033766269684,0.15578612685203552,-0.09405368012483341,-0.24731190308649476,29.287313584567492
chroma8_std,0.29149697435361605,0.2937979102134704,0.04802441279573558,0.0023063442243752112,0.0983046144247055,0.4061402380466461,0.25895555317401886,0.2937979102134704,0.32600730657577515,0.06705175340175629,-0.3448075838397065,0.24706973580622593,16.47509820718653
chroma9_mean,0.3780777695904802,0.3763812482357025,0.11765679748098369,0.01384312199348121,0.0614111684262752,0.7768682241439819,0.2968235909938812,0.3763812482357025,0.4559808373451233,0.15915724635124207,0.15010022093576425,-0.10717153498491427,31.11973433625182
chroma9_std,0.2691514946229465,0.2703290581703186,0.04900218921191304,0.0024012145475601266,0.0798473134636879,0.4235160946846008,0.24024115502834315,0.2703290581703186,0.3021254390478134,0.06188428401947027,-0.4010230388709999,0.8242734324231562,18.206173917243166
chroma10_mean,0.3993304710205014,0.3909519910812378,0.11871423707656946,0.014093070084671939,0.1112746447324752,0.775460422039032,0.3138457238674164,0.3909519910812378,0.48262135684490204,0.16877563297748566,0.22474772650644806,-0.32287678435459677,29.728319197178106
chroma10_std,0.29099056622884173,0.2938237488269806,0.04745090312549785,0.0022515882074253817,0.1255137920379638,0.4508630633354187,0.25892896950244904,0.2938237488269806,0.32415786385536194,0.0652288943529129,-0.2271439366571569,0.2170610689752035,16.306680914247014
chroma11_mean,0.3753618109818395,0.3727292716503143,0.11507257550207341,0.013241697632680386,0.0612161718308925,0.8023649454116821,0.29538108408451075,0.3727292716503143,0.4475863426923752,0.15220525860786444,0.24083789234251948,0.10379174019148563,30.656441900969188
chroma11_std,0.27276426392632563,0.2733460962772369,0.0515584086854732,0.002658269506178278,0.0897797867655754,0.4202882051467895,0.2418274655938148,0.2733460962772369,0.3029249012470245,0.061097435653209686,-0.2080329837140969,0.7780816789285354,18.902186064740235
chroma12_mean,0.3736708752206854,0.3736831247806549,0.11566155182141802,0.013377594569738565,0.0916982740163803,0.7968801856040955,0.2923792898654938,0.3736831247806549,0.4444199204444885,0.15204063057899475,0.2645700866646307,0.04510691380454501,30.952787463863686
chroma12_std,0.27189174989560944,0.2736962735652923,0.04814651496756609,0.0023180869035220653,0.1065019592642784,0.4274431467056274,0.24054541438817972,0.2736962735652923,0.3027573674917221,0.06221195310354238,-0.1993539957175441,0.5438945082872584,17.70797200946757
