label,label_encoded
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
jazz,5
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
metal,6
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
pop,7
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
reggae,8
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
rock,9
