track_id,file_path,label
2096,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/002/002096.mp3,Experimental
2097,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/002/002097.mp3,Folk
2099,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/002/002099.mp3,Pop
3263,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003263.mp3,Folk
3264,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003264.mp3,Folk
3265,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003265.mp3,Folk
3266,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003266.mp3,Folk
3270,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003270.mp3,Folk
3271,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003271.mp3,Folk
3272,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003272.mp3,Folk
3273,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003273.mp3,Folk
3274,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003274.mp3,Folk
3492,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003492.mp3,Rock
3532,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003532.mp3,Pop
3533,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003533.mp3,Pop
3534,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003534.mp3,Pop
3535,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003535.mp3,Pop
3537,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003537.mp3,Pop
3538,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003538.mp3,Pop
3573,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003573.mp3,Electronic
3598,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003598.mp3,Folk
3624,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003624.mp3,Rock
3707,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003707.mp3,Folk
3708,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003708.mp3,Folk
3720,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003720.mp3,Rock
3721,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003721.mp3,Rock
3722,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003722.mp3,Rock
3724,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003724.mp3,Rock
3725,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003725.mp3,Rock
3761,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003761.mp3,Rock
3762,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003762.mp3,Rock
3763,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003763.mp3,Rock
3765,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003765.mp3,Rock
3766,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003766.mp3,Rock
3775,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003775.mp3,International
3776,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003776.mp3,International
3777,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003777.mp3,International
3778,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003778.mp3,International
3779,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003779.mp3,International
3832,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003832.mp3,Folk
3833,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003833.mp3,Rock
3840,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003840.mp3,Rock
3880,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003880.mp3,Folk
3895,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003895.mp3,International
3896,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003896.mp3,International
3904,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003904.mp3,Folk
3905,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003905.mp3,Folk
3906,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003906.mp3,Folk
3908,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003908.mp3,Folk
3909,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003909.mp3,Folk
3910,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003910.mp3,Folk
3911,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003911.mp3,Folk
3912,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003912.mp3,Folk
3913,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003913.mp3,Folk
3920,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003920.mp3,Folk
3921,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003921.mp3,Folk
3950,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/003/003950.mp3,Rock
4013,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004013.mp3,Folk
4017,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004017.mp3,Folk
4022,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004022.mp3,Rock
4037,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004037.mp3,Folk
4066,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004066.mp3,Folk
4067,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004067.mp3,Folk
4068,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004068.mp3,Folk
4069,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004069.mp3,Folk
4070,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004070.mp3,International
4071,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004071.mp3,International
4072,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004072.mp3,International
4073,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004073.mp3,International
4074,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004074.mp3,International
4075,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004075.mp3,International
4076,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004076.mp3,International
4077,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004077.mp3,International
4078,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004078.mp3,International
4079,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004079.mp3,International
4080,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004080.mp3,International
4091,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004091.mp3,International
4092,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004092.mp3,International
4093,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004093.mp3,International
4094,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004094.mp3,International
4095,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004095.mp3,International
4096,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004096.mp3,International
4097,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004097.mp3,International
4098,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004098.mp3,International
4099,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004099.mp3,International
4100,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004100.mp3,International
4101,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004101.mp3,International
4102,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004102.mp3,International
4103,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004103.mp3,International
4108,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004108.mp3,Rock
4232,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004232.mp3,International
4233,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004233.mp3,International
4234,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004234.mp3,International
4235,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004235.mp3,International
4236,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004236.mp3,International
4239,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004239.mp3,International
4450,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004450.mp3,Folk
4507,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004507.mp3,International
4508,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004508.mp3,International
4509,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004509.mp3,International
4510,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004510.mp3,International
4511,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004511.mp3,International
4519,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004519.mp3,Electronic
4520,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004520.mp3,Electronic
4521,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004521.mp3,Electronic
4522,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004522.mp3,Electronic
4682,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004682.mp3,Hip-Hop
4684,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004684.mp3,Hip-Hop
4685,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004685.mp3,Hip-Hop
4688,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004688.mp3,Hip-Hop
4777,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004777.mp3,Rock
4778,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004778.mp3,Rock
4779,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004779.mp3,Rock
4780,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004780.mp3,Rock
4781,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004781.mp3,Rock
4782,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004782.mp3,Rock
4784,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004784.mp3,Rock
4785,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004785.mp3,Rock
4786,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004786.mp3,Rock
4787,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004787.mp3,Rock
4788,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004788.mp3,Rock
4799,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004799.mp3,Rock
4835,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004835.mp3,Rock
4836,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004836.mp3,Rock
4838,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004838.mp3,Rock
4846,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004846.mp3,International
4848,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004848.mp3,International
4849,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/004/004849.mp3,International
5006,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/005/005006.mp3,Rock
5156,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/005/005156.mp3,Folk
5157,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/005/005157.mp3,Folk
5158,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/005/005158.mp3,Folk
5159,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/005/005159.mp3,Folk
5169,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/005/005169.mp3,Folk
5170,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/005/005170.mp3,Folk
5171,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/005/005171.mp3,Folk
5191,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/005/005191.mp3,Pop
5264,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/005/005264.mp3,Hip-Hop
5268,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/005/005268.mp3,Hip-Hop
5376,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/005/005376.mp3,Folk
5381,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/005/005381.mp3,Folk
5521,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/005/005521.mp3,Experimental
5879,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/005/005879.mp3,Folk
5936,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/005/005936.mp3,Folk
5940,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/005/005940.mp3,Folk
6329,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/006/006329.mp3,International
6330,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/006/006330.mp3,International
6331,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/006/006331.mp3,International
6332,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/006/006332.mp3,International
6333,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/006/006333.mp3,International
6342,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/006/006342.mp3,International
6354,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/006/006354.mp3,International
6357,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/006/006357.mp3,International
6358,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/006/006358.mp3,International
6360,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/006/006360.mp3,International
6363,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/006/006363.mp3,International
6366,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/006/006366.mp3,International
6367,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/006/006367.mp3,International
6368,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/006/006368.mp3,International
6370,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/006/006370.mp3,International
6372,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/006/006372.mp3,International
6373,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/006/006373.mp3,International
6376,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/006/006376.mp3,International
6379,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/006/006379.mp3,International
6380,/kaggle/input/fma-free-music-archive-small-medium/fma_small/fma_small/006/006380.mp3,International
